year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,6,12,,False,2023,,213,-1942,-261.6,0
2021,6,12,,False,4178,,669,244,32.9,0
2022,6,12,,False,4295,720,713,316,42.7,0
2023,6,12,,False,4651,803,800,506,68.2,0
2023,9,3,,False,1176,176,174,103,14.0,
2023,12,3,,False,1177,164,161,94,12.7,
2024,3,3,,False,1170,176,173,113,15.2,
2024,6,3,24/08/09,False,1467,311,292,248,33.4,
2024,6,12,24/06/20,True,5048,863,830,546,73.1,0
2024,6,12,24/08/09,False,4990,827,800,558,75.2,0
2024,9,3,24/11/12,False,1251,139,138,67,9.0,
2025,6,12,24/08/09,True,5541,898,888,561,75.1,0
