year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/06/29,False,1070773,-5161,487,-4732,-32.8,0.0
2000,3,12,00/05/31,False,1209647,31559,1485,-15201,-105.4,0.0
2001,3,12,01/05/25,False,1279635,82243,63537,40286,277.5,0.0
2002,3,12,02/05/24,False,1204514,22968,1400,-9456,-61.7,0.0
2003,3,12,03/04/30,False,1215909,-2597,-17236,-28256,-184.2,0.0
2004,3,12,04/04/30,False,1217596,34354,33443,24756,161.4,30.0
2005,3,12,05/04/28,False,1292813,77774,65224,26970,172.6,30.0
2006,3,12,06/04/28,False,1368792,88802,66755,26722,156.4,30.0
2007,3,12,07/04/27,False,1489658,92190,62574,32658,167.7,30.0
2008,3,12,08/04/30,False,1487827,84389,56523,64143,329.3,50.0
2009,3,12,09/04/30,False,1392581,7589,91,-4260,-21.9,10.0
2010,3,12,10/04/30,False,1228353,-54247,-86303,-57387,-246.7,0.0
2011,3,12,11/04/28,False,1357653,67808,37020,23305,92.9,20.0
2012,3,12,12/04/27,False,1411504,97022,68455,28178,112.2,40.0
2013,3,12,13/04/30,False,1483581,103827,76965,43140,135.1,40.0
2014,3,12,14/04/30,False,1570145,65986,42928,18886,54.1,30.0
2015,3,12,15/04/30,False,1713457,91541,67129,39239,112.4,40.0
2016,3,12,16/04/28,False,1791187,136463,130725,78169,223.6,50.0
2017,3,12,17/04/28,False,1765259,145539,140375,98827,282.3,60.0
2018,3,12,18/04/27,False,1971799,164516,160636,143887,417.8,60.0
2019,3,3,19/04/26,False,489881,8411,2518,3939,11.8,
2019,3,12,18/04/27,True,2040000,165000,158000,102000,,70.0
2019,3,12,19/04/26,False,2058312,165019,156681,110777,331.0,75.0
2019,6,3,19/07/30,False,500508,16173,17038,11418,34.1,
2019,9,3,19/10/29,False,555473,62707,64477,45369,135.6,
2019,12,3,20/01/30,False,526185,40776,41020,29659,88.7,
2020,3,3,20/04/28,False,392050,-58850,-63177,-58791,-175.7,
2020,3,12,19/04/26,True,2150000,165000,160000,108000,,75.0
2020,3,12,19/10/29,True,2090000,140000,137000,94000,,75.0
2020,3,12,20/04/20,True,1970000,60000,58000,27000,,75.0
2020,3,12,20/04/28,False,1974216,60806,59358,27655,82.7,0.0
2020,6,3,20/07/29,False,121608,-159065,-156544,-108819,-325.3,
2020,9,3,20/10/27,False,170226,-121885,-112127,-79658,-238.1,
2020,12,3,21/01/29,False,235780,-81458,-82086,-121098,-353.3,
2021,3,3,21/04/30,False,201069,-102366,-100598,-95049,-254.2,
2021,3,12,20/04/28,True,,,,,,
2021,3,12,20/10/27,True,740000,-505000,-500000,-510000,,0.0
2021,3,12,21/04/23,True,725000,-465000,-450000,-405000,,0.0
2021,3,12,21/04/30,False,728683,-464774,-451355,-404624,-1082.0,0.0
2021,6,3,21/07/30,False,198911,-64612,-63783,-51159,-108.8,
2021,9,3,21/10/29,False,232214,-51395,-51736,-47644,-101.3,
2021,12,3,22/02/01,False,306921,190,-2821,-4001,-8.5,
2022,3,3,22/04/28,False,282278,-57310,-66595,-40824,-86.8,
2022,3,12,21/04/30,True,1380000,28000,5000,3500,,0.0
2022,3,12,21/10/29,True,1060000,-125000,-140000,-100000,,0.0
2022,3,12,22/04/22,True,1020000,-175000,-185000,-145000,,0.0
2022,3,12,22/04/28,False,1020324,-173127,-184935,-143628,-305.4,0.0
2022,6,3,22/08/01,False,350419,-1321,4382,1002,2.1,
2022,9,3,22/10/31,False,440297,32768,25858,18540,39.4,
2022,12,3,23/02/02,False,467939,67535,62109,43059,91.6,
2023,3,3,23/04/27,False,448829,21048,19461,26876,57.1,
2023,3,12,22/04/28,True,1660000,50000,30000,21000,,0.0
2023,3,12,22/10/31,True,1700000,65000,55000,40000,,0.0
2023,3,12,23/02/02,True,1710000,95000,85000,60000,,0.0
2023,3,12,23/04/21,True,1710000,120000,110000,89000,,0.0
2023,3,12,23/04/27,False,1707484,120030,111810,89477,190.2,0.0
2023,6,3,23/07/28,False,461026,43784,43274,30686,65.5,
2023,9,3,23/10/31,False,541703,85953,84056,62520,133.6,
2023,12,3,24/01/31,False,540852,80377,79803,55743,119.0,
2024,3,3,24/04/26,False,512347,-2203,523,8148,17.4,
2024,3,12,23/04/27,True,1970000,140000,115000,80000,,
2024,3,12,23/10/31,True,1970000,140000,115000,80000,,30.0
2024,3,12,24/01/31,True,2030000,190000,190000,130000,276.5,30.0
2024,3,12,24/04/26,False,2055928,207911,207656,157097,335.1,50
2024,6,3,24/07/30,False,516775,30354,36822,24712,52.6,
2024,9,3,24/10/31,False,582812,78020,75561,56066,119.3,
2025,3,12,24/04/26,True,2190000,170000,160000,110000,234.0,50
2025,3,12,24/10/31,True,2220000,170000,170000,120000,255.3,50
