year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2000,2,12,99/04/20,False,16194,777,736,170,17.9,10.0
2001,2,12,00/04/21,False,16248,702,668,244,25.6,10.0
2002,2,12,01/04/23,False,16407,588,557,187,19.7,10.0
2003,2,12,02/04/24,False,17310,848,823,212,22.3,10.0
2004,2,12,03/04/22,False,18507,815,787,262,27.5,10.0
2005,2,12,04/04/13,False,19217,795,777,305,28.2,10.0
2006,2,12,05/04/14,False,19367,829,826,369,35.2,10.0
2007,2,12,06/04/14,False,19800,930,930,436,42.3,10.0
2008,2,12,07/04/13,False,19986,1219,1233,-290,-30.5,10.0
2009,2,12,08/04/11,False,20127,897,915,398,41.8,10.0
2010,2,12,09/04/10,False,19861,310,343,-72,-8.3,10.0
2011,2,12,10/04/16,False,19402,317,346,154,18.1,10.0
2012,2,12,11/04/15,False,18874,398,455,160,18.8,10.0
2013,2,12,12/04/13,False,17964,-210,-189,-370,-42.7,10.0
2014,2,12,13/04/11,False,19139,-780,-785,-1577,-174.7,10.0
2015,2,12,14/04/11,False,17858,101,84,-737,-81.7,10.0
2016,2,12,15/04/10,False,16771,315,282,-1053,-105.6,10.0
2017,2,12,16/04/14,False,16321,649,623,242,23.5,10.0
2018,2,12,17/04/14,False,15956,511,489,234,22.4,10.0
2019,2,3,19/04/15,False,4811,629,581,732,74.0,
2019,2,12,18/04/16,False,15672,347,271,269,26.6,10.0
2019,5,3,19/07/16,False,3290,-627,-692,-520,-52.5,
2019,8,3,19/10/15,False,4680,515,455,276,27.8,
2019,11,3,20/01/14,False,3660,-302,-369,-115,-11.3,
2020,2,3,20/04/14,False,4833,722,641,370,37.0,
2020,2,12,18/04/16,True,16389,318,236,200,,10.0
2020,2,12,19/04/12,True,16410,405,219,309,,10.0
2020,2,12,19/04/15,False,16410,405,219,309,31.3,10.0
2020,2,12,20/04/14,False,16463,308,35,11,1.1,8
2020,5,3,20/07/15,False,3089,-426,-571,-648,-61.2,
2020,8,3,20/10/15,False,4301,397,282,122,11.5,
2020,11,3,21/01/14,False,3833,-134,-193,-244,-23.1,
2021,2,3,21/04/14,False,4784,706,755,369,35.3,
2021,2,12,19/04/15,True,16601,308,119,134,,10.0
2021,2,12,20/04/14,False,16463,308,35,11,1.1,8.0
2021,2,12,21/04/14,False,16007,543,273,-401,-38.3,8
2021,5,3,21/07/15,False,3669,-259,-234,-174,-17.3,
2021,8,3,21/10/15,False,4927,737,680,439,43.7,
2021,11,3,22/01/14,False,3875,-83,-154,-105,-10.4,
2022,2,3,22/04/12,False,4847,435,401,261,25.9,
2022,2,12,20/04/14,True,16565,390,130,22,,8.0
2022,2,12,20/10/14,True,16061,109,-240,-614,,8.0
2022,2,12,21/04/13,True,16007,544,274,-400,,8.0
2022,2,12,21/04/14,False,16007,543,273,-401,-38.3,8.0
2022,2,12,22/04/12,False,17318,830,693,421,41.7,10
2022,5,3,22/07/12,False,3663,-262,-310,-167,-16.5,
2022,8,3,22/10/11,False,4860,768,737,487,48.1,
2022,11,3,23/01/13,False,3978,-87,-142,-168,-16.6,
2023,2,3,23/04/11,False,4791,475,449,213,21.1,
2023,2,12,21/04/14,True,17011,612,429,212,,10.0
2023,2,12,22/01/14,True,17310,860,670,380,,10.0
2023,2,12,22/04/12,False,17318,830,693,421,41.7,10.0
2023,2,12,23/04/11,False,17292,894,734,365,36.2,10
2023,5,3,23/07/11,False,3778,-235,-316,-165,-16.7,
2023,8,3,23/10/10,False,5082,772,736,415,41.9,
2023,11,3,24/01/12,False,4128,-110,-148,-117,-11.8,
2024,2,3,24/04/09,False,4960,514,489,230,23.2,
2024,2,12,22/04/12,True,17365,855,697,433,,10.0
2024,2,12,23/04/11,False,17292,894,734,365,36.2,10.0
2024,2,12,23/04/11,True,18110,910,750,381,38.3,10
2024,2,12,24/04/09,False,17948,941,761,363,36.6,10
2024,5,3,24/07/12,False,3966,-235,-316,-222,-22.4,
2024,8,3,24/10/11,False,5154,728,678,458,48.2,
2024,11,3,25/01/10,False,4310,-80,-112,-169,-18.8,
2025,2,12,23/04/11,True,18110,910,750,381,38.3,10.0
2025,2,12,24/04/09,True,18359,971,765,365,36.7,10
