year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2001,1,12,00/03/23,False,22218,706,696,254,14.0,10.0
2002,1,12,01/03/28,False,21420,238,157,-112,-6.2,7.5
2003,1,12,02/03/25,False,19738,578,505,-246,-13.6,3.0
2004,1,12,03/03/20,False,17956,429,354,20,1.2,3.0
2005,1,12,04/03/19,False,17392,134,122,-26,-1.6,3.0
2006,1,12,05/03/18,False,16376,195,245,-391,-23.5,3.0
2007,1,12,06/03/17,False,15753,-251,-232,-205,-12.3,3.0
2007,10,9,07/12/14,False,8861,-781,-933,-1545,-91.0,0.0
2008,1,12,07/03/16,False,13719,-462,-514,-1199,-70.6,0.0
2008,3,5,08/05/13,False,5491,237,272,215,11.9,0.0
2009,3,12,09/05/15,False,11519,-548,-694,-1935,-84.7,0.0
2010,3,12,10/05/14,False,9243,-659,-613,-740,-32.1,0.0
2011,3,12,11/05/13,False,9530,59,4,-169,-7.4,0.0
2012,3,12,12/05/15,False,10823,47,-90,-212,-9.2,0.0
2013,3,12,13/05/14,False,10565,209,74,113,4.4,0.0
2014,3,12,14/05/13,False,9778,240,20,152,5.6,0.0
2015,3,12,15/05/14,False,8603,-141,-254,-1587,-58.3,0.0
2016,3,12,16/05/13,False,8389,194,132,24,0.9,0.0
2017,3,12,17/05/12,False,8537,293,277,260,9.6,5.5
2018,3,12,18/05/14,False,8449,560,587,589,21.7,18.5
2019,3,3,19/05/14,False,2212,83,76,82,3.0,
2019,3,12,18/05/14,True,8225,575,552,498,,32.0
2019,3,12,19/05/14,False,8373,589,567,538,19.8,32.0
2019,6,3,19/08/08,False,1686,28,23,11,0.4,
2019,9,3,19/11/14,False,2197,275,271,260,9.6,
2019,12,3,20/02/13,False,2008,168,166,154,5.7,
2020,3,3,20/05/14,False,1982,140,138,39,1.4,
2020,3,12,19/05/14,True,8159,620,596,596,,19.94
2020,3,12,20/05/14,False,7873,611,598,464,17.1,19.94
2020,6,3,20/08/12,False,744,-34,-36,-286,-10.6,
2020,9,3,20/11/12,False,2278,345,342,388,14.3,
2020,12,3,21/02/12,False,2237,307,304,293,10.8,
2021,3,3,21/05/13,False,2286,199,195,188,6.9,
2021,3,12,20/05/14,True,,,,,,
2021,3,12,20/10/01,True,7526,536,519,509,,17.12
2021,3,12,21/01/08,True,7526,536,519,509,,31.12
2021,3,12,21/05/11,True,7545,817,805,583,,31.12
2021,3,12,21/05/13,False,7545,817,805,583,21.5,31.12
2021,6,3,21/08/12,False,1424,-31,-35,-46,-1.7,
2021,9,3,21/11/12,False,1781,261,269,179,6.6,
2021,12,3,22/02/10,False,2042,402,399,253,9.4,
2022,3,3,22/05/12,False,2023,143,174,78,2.9,
2022,3,12,21/05/13,True,7167,726,710,418,,40.0
2022,3,12,22/05/12,False,7270,775,807,464,17.1,40.0
2022,6,3,22/08/12,False,1632,72,68,41,1.5,
2022,9,3,22/11/14,False,1941,323,320,185,6.8,
2022,12,3,23/02/14,False,2005,357,354,194,7.2,
2023,3,3,23/05/15,False,2039,180,177,125,4.6,
2023,3,12,22/05/12,True,7748,909,884,533,,17.1
2023,3,12,23/05/15,False,7617,932,919,545,20.1,17.1
2023,6,3,23/08/14,False,1635,59,55,43,1.6,
2023,9,3,23/11/14,False,1873,223,219,111,4.1,
2023,12,3,24/02/14,False,2079,334,327,222,8.2,
2024,3,3,24/05/15,False,2052,239,234,126,4.7,
2024,3,12,23/05/15,True,8031,960,943,568,20.9,20.1
2024,3,12,24/05/15,False,7639,855,835,502,18.5,20.1
2024,6,3,24/08/13,False,1672,44,39,20,0.7,
2024,9,3,24/11/13,False,1930,202,197,112,4.1,
2025,3,12,24/05/15,True,7886,872,844,506,18.7,18.5
