year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2002,3,12,,False,0,-102,-104,-104,-212.2,0.0
2003,3,12,03/12/08,False,975,250,251,194,231.9,0.0
2004,3,12,04/05/12,False,1578,459,527,297,4.4,0.0
2005,3,12,05/05/10,False,1580,35,72,17,0.2,0.0
2006,3,12,06/05/19,False,1164,-833,-544,-525,-5.4,0.0
2007,3,12,07/05/18,False,804,-1348,-1311,-1323,-13.5,0.0
2008,3,12,08/05/15,False,1972,-385,-314,-202,-2.1,0.0
2009,3,12,09/05/15,False,3327,27,119,148,1.5,0.0
2010,3,12,10/05/17,False,5257,318,588,510,5.0,0.0
2011,3,12,11/05/13,False,5361,223,640,566,5.5,0.0
2012,3,12,12/05/14,False,6223,1184,1255,726,7.0,0.0
2013,3,12,13/05/15,False,3277,-1113,-1113,-1103,-10.2,0.0
2014,3,12,14/05/15,False,1017,-3785,-3767,-3676,-28.2,0.0
2015,3,12,15/05/15,False,769,-1962,-1939,-1334,-9.1,0.0
2016,3,12,16/05/13,False,266,-2980,-2963,-2788,-19.0,0.0
2017,3,12,17/05/12,False,286,-3004,-3008,-3002,-20.4,0.0
2018,3,12,18/05/11,False,211,-2988,-2977,-2851,-19.4,0.0
2019,3,3,19/05/10,False,33,-807,-807,-1040,-7.1,
2019,3,12,18/05/11,True,,,,,,0.0
2019,3,12,19/05/10,False,280,-2953,-2959,-2934,-19.9,0.0
2019,6,3,19/08/09,False,55,-617,-616,-645,-4.2,
2019,9,3,19/11/08,False,49,-601,-602,-611,-3.9,
2019,12,3,20/02/07,False,57,-517,-520,-519,-3.3,
2020,3,3,20/05/08,False,155,-454,-459,-463,-2.8,
2020,3,12,19/05/10,True,,,,,,0.0
2020,3,12,20/05/08,False,316,-2189,-2197,-2238,-13.7,0.0
2020,6,3,20/08/07,False,41,-399,-398,-318,-1.8,
2020,9,3,20/11/06,False,59,-439,-437,-438,-2.5,
2020,12,3,21/02/05,False,60,-428,-426,-426,-2.4,
2021,3,3,21/05/07,False,172,-371,-378,-379,-2.2,
2021,3,12,20/05/08,True,,,,,,0.0
2021,3,12,21/05/07,False,332,-1637,-1639,-1561,-8.9,0.0
2021,6,3,21/08/06,False,93,-571,-571,-534,-3.0,
2021,9,3,21/11/05,False,147,-377,-381,-695,-3.8,
2021,12,3,22/02/04,False,95,-762,-769,-910,-4.9,
2022,3,3,22/05/06,False,818,-342,-350,-432,-2.3,
2022,3,12,21/05/07,True,,,,,,0.0
2022,3,12,22/05/06,False,1153,-2052,-2071,-2571,-13.7,0.0
2022,6,3,22/08/05,False,385,-307,-314,-277,-1.4,
2022,9,3,22/11/04,False,129,-311,-329,-336,-1.8,
2022,12,3,23/02/10,False,185,-286,-285,-300,-1.6,
2023,3,3,23/05/12,False,435,-202,-205,-205,-1.1,
2023,3,12,22/05/06,True,,,,,,0.0
2023,3,12,23/05/12,False,1134,-1106,-1133,-1118,-5.8,0.0
2023,6,3,23/08/10,False,148,-386,-397,-400,-2.0,
2023,9,3,23/11/10,False,208,-308,-311,-310,-1.5,
2023,12,3,24/02/09,False,110,-278,-278,-277,-1.3,
2024,3,3,24/05/10,False,144,-148,-150,-301,-1.4,
2024,3,12,23/05/12,True,,,,,,0.0
2024,3,12,24/05/10,False,610,-1120,-1136,-1288,-6.1,0
2024,6,3,24/08/09,False,100,-290,-302,-302,-1.3,
2024,9,3,24/11/08,False,125,-241,-243,-243,-1.0,
2025,3,12,24/05/10,True,,,,,,0
