year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,,False,485378,,41901,26091,11880.0,6500.0
2000,3,12,00/05/24,False,454232,,54604,41507,17856.0,7000.0
2001,3,12,01/05/24,False,345235,,64862,44229,10012.0,6500.0
2002,3,12,02/05/23,False,323495,,56884,38472,8171.4,6500.0
2003,3,12,03/05/27,False,292833,,54033,40280,8088.2,6500.0
2004,3,12,04/05/26,False,274359,,55915,41336,8313.8,6500.0
2005,3,12,05/05/26,False,295936,,63083,45056,9104.6,6500.0
2006,3,12,06/05/25,False,346626,,63605,43937,8864.6,6500.0
2007,3,12,07/05/24,False,369790,,54473,38238,7670.4,6500.0
2008,3,12,08/05/22,False,445864,,53829,38727,7774.3,6500.0
2009,3,12,09/05/20,False,484597,,-216781,-182518,-38766.0,0.0
2010,3,12,10/05/19,False,392799,,19728,29206,6425.1,6500.0
2011,3,12,11/05/19,False,360140,,38160,27887,5472.0,6500.0
2012,3,12,12/05/18,False,395226,,37898,29805,5879.3,6500.0
2013,3,12,13/05/17,False,408860,,43223,32862,6528.6,6500.0
2014,3,12,14/05/16,False,307837,,52616,37612,7537.4,6500.0
2015,3,12,15/05/19,False,307894,,85059,62696,12865.0,7000.0
2016,3,12,16/05/19,False,302116,,60175,42781,7115.7,6500.0
2017,3,12,17/05/18,False,319307,,52840,43871,6223.2,6500.0
2018,3,12,18/05/18,False,304692,,60850,44466,6311.9,6500.0
2019,3,3,19/05/17,False,68716,,16729,10597,1504.8,
2019,3,12,18/05/18,True,,,55000,40000,,6500.0
2019,3,12,19/05/17,False,293727,,63452,44781,6358.9,6500.0
2019,6,3,19/07/30,False,76976,,21768,15985,2383.0,
2019,9,3,19/11/01,False,71599,,16970,12142,1810.0,
2019,12,3,20/01/30,False,66208,,8209,5785,862.4,
2020,3,3,20/05/20,False,87171,,9764,6315,891.7,
2020,3,12,19/05/17,True,,,55000,40000,,6500.0
2020,3,12,20/05/20,False,301954,,56711,40227,5680.0,6500.0
2020,6,3,20/07/31,False,64340,,18147,13259,1976.6,
2020,9,3,20/10/30,False,62335,,12756,9221,1374.6,
2020,12,3,21/01/28,False,62944,,6183,4238,631.8,
2021,3,3,21/05/20,False,71374,,6467,4931,685.7,
2021,3,12,20/05/20,True,,,42000,30000,,6500.0
2021,3,12,21/05/20,False,260993,,43553,31649,4401.3,6500.0
2021,6,3,21/07/29,False,81791,,19674,15396,2295.2,
2021,9,3,21/10/29,False,59213,,14824,10593,1579.1,
2021,12,3,22/01/28,False,52479,,7216,5082,757.6,
2022,3,3,22/05/20,False,56114,,6460,4871,683.2,
2022,3,12,21/05/20,True,,,47000,35000,,6500.0
2022,3,12,22/05/20,False,249597,,48174,35942,5041.2,6500.0
2022,6,3,22/07/28,False,88861,,21452,15686,2338.4,
2022,9,3,22/10/31,False,66029,,13914,10275,1531.7,
2022,12,3,23/01/27,False,104962,,2912,1929,287.6,
2023,3,3,23/05/19,False,113871,,-2251,-1669,-228.7,
2023,3,12,22/05/20,True,,,49000,36000,,6500.0
2023,3,12,23/05/19,False,373723,,36027,26221,3592.2,6500.0
2023,6,3,23/07/28,False,96270,,12296,9077,1353.3,
2023,9,3,23/10/27,False,92932,,10753,7733,1152.8,
2023,12,3,24/01/30,False,118085,,7641,5782,862.0,
2024,3,3,24/05/17,False,120148,,13540,9553,1326.7,
2024,3,12,23/05/19,True,,,41000,30000,4472.1,6500.0
2024,3,12,24/05/17,False,427435,,44230,32145,4464.3,6500
2024,6,3,24/07/26,False,111368,,19157,13927,1599.3,
2024,9,3,24/10/30,False,108268,,10247,7233,830.6,
2024,12,3,25/01/30,False,124982,,17268,12123,1392.1,
2025,3,12,24/05/17,True,,,55000,40000,5962.8,6500
