year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,4,12,,False,40,,-346,-347,-79.7,0.0
2020,10,6,,False,,,-80,-80,-10.2,0.0
2020,10,12,,False,,,-80,-80,-10.2,0
2021,10,12,,False,12125,1758,1594,1043,127.1,0.0
2022,1,3,,False,3309,529,494,334,40.6,
2022,4,3,,False,3503,532,498,332,40.3,
2022,7,3,,False,3760,492,457,298,36.1,
2022,10,3,,False,3968,486,403,278,33.7,
2022,10,12,,False,14540,2039,1852,1242,150.6,0.0
2023,1,3,,False,4005,567,554,387,47.0,
2023,4,3,,False,4294,483,470,335,40.6,
2023,7,3,23/09/13,False,4765,776,763,509,61.6,
2023,10,3,23/12/13,False,4930,643,688,510,61.5,
2023,10,12,23/07/21,True,17482,2162,2111,1485,,90.0
2023,10,12,23/10/16,True,17910,2400,2350,1600,,95.0
2023,10,12,23/12/13,False,17994,2469,2475,1741,209.9,95.0
2024,1,3,24/03/13,False,4987,744,732,516,61.1,
2024,4,3,24/06/12,False,5215,589,578,407,47.9,
2024,7,3,24/09/11,False,5599,816,802,565,66.2,
2024,10,3,24/12/13,False,5807,961,947,699,81.6,
2024,10,12,23/12/13,True,21830,2770,2730,1920,225.2,110.0
2024,10,12,24/12/13,False,21608,3110,3059,2187,255.2,110
2025,10,12,24/12/13,True,25650,3310,3220,2330,267.2,115
