year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,9,12,,False,2767,144,146,27,65.5,12.5
2000,9,12,,False,3185,171,153,52,55.1,12.5
2001,9,12,02/06/13,False,4252,284,272,116,119.9,15.0
2002,9,12,02/11/13,False,4876,400,366,196,42.2,7.5
2003,9,12,03/11/13,False,6966,490,499,267,52.6,12.5
2004,9,12,04/11/11,False,7997,571,637,347,67.5,15.0
2005,9,12,05/11/10,False,8968,714,723,403,77.5,18.0
2006,9,12,06/11/15,False,13158,489,512,213,40.8,22.0
2007,9,12,07/11/14,False,19048,703,694,269,51.5,25.0
2008,9,12,08/11/19,False,17557,209,195,-631,-123.7,0.0
2009,9,12,09/11/18,False,14704,187,172,144,28.3,7.5
2010,9,12,10/11/17,False,12421,147,152,26,5.2,5.0
2011,9,12,11/11/16,False,11603,71,79,7,1.5,1.0
2012,9,12,12/11/19,False,12549,130,91,55,11.0,5.0
2013,9,12,13/11/18,False,12326,196,108,113,22.6,5.0
2014,9,12,14/11/18,False,12557,191,211,169,33.7,8.0
2015,9,12,15/11/17,False,17654,334,322,253,50.2,9.0
2016,9,12,16/11/16,False,18129,447,503,464,92.0,10.0
2017,9,12,17/11/14,False,16895,262,291,152,30.2,10.0
2018,9,12,18/11/13,False,17326,253,270,158,31.4,10.0
2019,3,3,19/05/14,False,5394,341,316,-70,-13.9,
2019,6,3,19/08/07,False,4142,12,19,1,0.2,
2019,9,3,19/11/12,False,4423,-3,-12,-128,-25.4,
2019,9,12,18/11/13,True,18009,266,231,141,,10.0
2019,9,12,19/05/14,True,18046,339,336,-50,,10.0
2019,9,12,19/11/12,False,18445,455,445,-110,-21.8,10.0
2019,12,3,20/02/10,False,3993,141,165,104,20.7,
2020,3,3,20/05/12,False,3867,127,132,77,15.3,
2020,6,3,20/08/31,False,1766,-841,-580,-381,-75.5,
2020,9,3,20/11/10,False,2336,-499,541,223,45.1,
2020,9,12,19/11/12,True,16180,306,311,186,,10.0
2020,9,12,20/05/12,True,,,,,,
2020,9,12,20/11/10,False,11962,-1072,258,23,4.7,5.0
2020,12,3,21/02/15,False,2543,-110,107,-100,-19.9,
2021,3,3,21/05/11,False,2485,-163,-11,-12,-2.4,
2021,6,3,21/08/10,False,1953,-320,-122,-87,-17.3,
2021,9,3,21/11/15,False,2431,-124,60,-221,-43.9,
2021,9,12,20/11/10,True,,,,,,
2021,9,12,21/02/15,True,10317,-301,22,-185,,5.0
2021,9,12,21/11/15,False,9412,-717,34,-420,-83.4,5.0
2021,12,3,22/02/10,False,2618,-59,81,80,16.1,
2022,3,3,22/05/11,False,2720,-44,-24,-41,-8.4,
2022,6,3,22/08/10,False,2598,-80,-5,27,5.5,
2022,9,3,22/11/11,False,2947,-3,29,36,7.3,
2022,9,12,21/11/15,True,10865,-180,24,4,,5.0
2022,9,12,22/08/23,True,10865,-180,24,4,,15.0
2022,9,12,22/11/11,False,10883,-186,81,102,20.6,15.0
2022,12,3,23/02/14,False,3307,21,44,34,7.0,
2023,3,3,23/05/12,False,4132,217,225,168,33.8,
2023,6,3,23/08/10,False,3476,28,30,32,6.4,
2023,9,3,23/11/14,False,3917,10,14,-4,-0.8,
2023,9,12,22/11/11,True,13213,138,164,106,,15.0
2023,9,12,23/05/12,True,14131,217,253,164,,17.0
2023,9,12,23/08/10,True,14508,270,303,197,,17.0
2023,9,12,23/11/14,False,14832,276,313,230,46.1,17.0
2023,12,3,24/02/13,False,4205,133,148,105,21.2,
2024,3,3,24/05/14,False,4930,374,372,218,43.7,
2024,6,3,24/08/13,False,4164,98,107,71,14.2,
2024,9,3,24/11/12,False,4332,-10,3,35,7.0,
2024,9,12,23/11/14,True,16221,352,370,270,54.1,20.0
2024,9,12,24/05/14,True,17614,550,570,371,74.3,30
2024,9,12,24/11/12,False,17631,595,630,429,85.9,30
2025,9,12,24/11/12,True,19018,600,613,453,90.7,30
