year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2000,6,12,,False,1,-10,-11,-6,-8.2,0.0
2001,6,12,,False,135,-224,-225,-133,-143.5,0.0
2002,6,12,,False,998,-69,-56,-32,-31.6,0.0
2003,6,12,04/04/01,False,2425,81,78,44,14.1,0.0
2004,6,12,04/08/10,False,4119,328,290,163,12.0,0.0
2005,6,12,05/08/10,False,5545,130,133,78,5.2,0.0
2005,12,6,06/02/10,False,3605,117,121,70,4.7,0.0
2006,12,12,07/02/09,False,8034,27,33,-19,-1.3,0.0
2007,12,12,08/02/14,False,10024,606,577,174,11.0,0.0
2008,12,12,09/02/09,False,12755,686,689,270,16.6,3.5
2009,12,12,10/02/10,False,12841,790,794,411,25.1,5.5
2010,12,12,11/02/10,False,13165,404,412,176,10.7,2.2
2011,12,12,12/02/14,False,12094,-524,-536,-563,-36.1,0.0
2012,12,12,13/02/14,False,12884,-159,-168,-65,-4.5,0.0
2013,12,12,14/02/13,False,14039,292,289,51,3.5,0.0
2014,12,12,15/02/09,False,16030,443,437,180,12.2,2.5
2015,12,12,16/02/08,False,18046,828,816,430,26.8,5.5
2016,12,12,17/02/08,False,19309,1073,1089,611,34.2,7.0
2017,12,12,18/02/07,False,21574,1214,1225,707,38.7,9.0
2018,12,12,19/02/12,False,26739,804,822,380,20.8,9.5
2019,3,3,19/05/13,False,7553,-147,-152,-203,-11.2,
2019,6,3,19/08/13,False,9175,409,408,283,15.6,
2019,9,3,19/11/13,False,8874,230,229,123,6.8,
2019,12,3,20/02/12,False,8672,487,486,155,8.5,
2019,12,12,19/02/12,True,35000,900,860,440,,9.5
2019,12,12,20/02/12,False,34274,979,971,358,19.6,9.5
2020,3,3,20/05/13,False,8070,42,39,-45,-2.5,
2020,6,3,20/08/12,False,6956,-487,-478,-565,-30.9,
2020,9,3,20/11/11,False,8972,642,705,468,25.7,
2020,12,3,21/02/12,False,9692,641,641,403,22.1,
2020,12,12,20/02/12,True,38600,1100,1050,500,,9.5
2020,12,12,20/05/13,True,,,,,,
2020,12,12,20/11/11,True,33500,650,,,,5.5
2020,12,12,21/01/28,True,33670,830,900,250,,5.5
2020,12,12,21/02/12,False,33690,838,907,261,14.3,5.5
2021,3,3,21/05/13,False,8677,227,232,106,5.8,
2021,6,3,21/08/12,False,10413,731,731,526,28.8,
2021,9,3,21/11/11,False,10097,247,258,159,8.7,
2021,12,3,22/02/10,False,10407,501,494,244,13.4,
2021,12,12,21/02/12,True,37800,1100,1090,540,,9.5
2021,12,12,21/08/12,True,40200,1450,1440,795,,9.5
2021,12,12,22/01/31,True,39594,1706,1715,1035,,9.5
2021,12,12,22/02/10,False,39594,1706,1715,1035,56.7,9.5
2022,3,3,22/05/12,False,9585,224,224,936,51.3,
2022,6,3,22/08/10,False,11767,626,638,462,25.3,
2022,9,3,22/11/11,False,11853,71,164,48,2.6,
2022,12,3,23/02/14,False,12885,268,-1201,-1107,-53.7,
2022,12,12,22/02/10,True,43900,2100,2100,1900,,9.5
2022,12,12,22/09/22,True,46500,1590,1090,1280,,9.5
2022,12,12,23/01/31,True,46090,1189,-175,339,,9.5
2022,12,12,23/02/14,False,46090,1189,-175,339,16.4,9.5
2023,3,3,23/05/11,False,11652,-437,-304,13,-4.6,
2023,6,3,23/08/09,False,13680,198,562,264,4.4,
2023,9,3,23/11/13,False,13051,-51,10,-140,-13.2,
2023,12,3,24/02/14,False,14535,670,85,21,-4.4,
2023,12,12,23/02/14,True,53000,2050,1226,550,,9.5
2023,12,12,23/11/13,True,52800,328,540,300,,9.5
2023,12,12,24/02/14,False,52918,380,353,158,-13.0,4.0
2024,3,3,24/05/13,False,12959,-916,-619,-823,-51.1,
2024,6,3,24/08/08,False,14959,-188,139,-217,-14.3,
2024,9,3,24/11/12,False,13826,-165,-1305,-1153,-72.9,
2024,12,12,24/02/14,True,57500,800,0,-600,-33.0,
2024,12,12,24/11/12,True,,,,,,
