year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2003,12,12,,False,2356,621,619,342,190.4,128.75
2004,12,12,05/12/16,False,3038,810,805,467,253.0,131.25
2005,12,12,06/02/14,False,4558,1017,969,592,51.6,19.0
2006,12,12,07/02/14,False,5744,1353,1438,847,73.6,21.8
2007,12,12,08/02/14,False,6742,943,812,371,32.0,21.8
2008,12,12,09/02/12,False,7187,804,787,70,6.1,16.0
2009,12,12,10/02/10,False,7594,1141,1159,613,52.7,18.5
2010,12,12,11/02/08,False,8333,1064,1069,681,58.6,20.5
2011,12,12,12/02/08,False,9029,761,794,377,32.6,20.0
2012,12,12,13/02/06,False,9409,971,971,523,45.0,18.0
2013,12,12,14/02/06,False,10014,946,906,530,45.6,19.0
2014,12,12,15/02/05,False,10490,850,920,500,43.0,19.5
2015,12,12,16/02/08,False,11278,480,559,327,28.1,14.0
2016,12,12,17/02/06,False,11854,845,795,490,42.5,21.25
2017,12,12,18/02/09,False,12206,1061,1087,635,55.2,27.6
2018,12,12,19/02/12,False,12738,1408,1490,956,83.0,41.52
2019,3,3,19/05/09,False,3222,395,396,326,28.3,
2019,6,3,19/08/06,False,3240,352,357,306,26.6,
2019,9,3,19/11/12,False,3213,324,339,288,25.0,
2019,12,3,20/02/12,False,3434,368,393,153,13.3,
2019,12,12,19/02/12,True,14015,1550,1550,1010,,43.84
2019,12,12,20/02/12,False,13109,1439,1485,1073,93.2,46.59
2020,3,3,20/05/12,False,3445,415,493,359,31.2,
2020,6,3,20/08/11,False,3336,397,429,339,29.5,
2020,9,3,20/11/11,False,3271,277,257,187,16.2,
2020,12,3,21/02/12,False,3280,268,215,285,24.8,
2020,12,12,20/02/12,True,13691,1542,1570,1132,,49.13
2020,12,12,21/02/12,False,13332,1357,1394,1170,101.6,50.81
2021,3,3,21/05/12,False,3417,308,293,229,19.9,
2021,6,3,21/08/10,False,3455,195,197,174,15.1,
2021,9,3,21/11/11,False,3365,171,230,103,9.0,
2021,12,3,22/02/10,False,3809,497,479,-23,-2.0,
2021,12,12,21/02/12,True,14229,1008,1050,775,,33.64
2021,12,12,22/02/10,False,14046,1171,1199,483,42.0,33.64
2022,3,3,22/05/12,False,3929,517,558,403,35.0,
2022,6,3,22/08/08,False,3977,382,427,295,25.6,
2022,9,3,22/11/14,False,3947,109,185,101,8.8,
2022,12,3,23/02/13,False,4107,133,45,47,4.1,
2022,12,12,22/02/10,True,15187,1524,1521,900,,39.06
2022,12,12,23/02/13,False,15960,1141,1215,846,73.5,39.06
2023,3,3,23/05/11,False,4232,384,467,297,25.8,
2023,6,3,23/08/09,False,4287,227,212,113,9.8,
2023,9,3,23/11/13,False,4316,243,248,168,14.6,
2023,12,3,24/02/13,False,4664,435,389,161,14.0,
2023,12,12,23/02/13,True,17080,1506,1504,886,,38.46
2023,12,12,24/02/13,False,17499,1289,1316,739,64.2,38.46
2024,3,3,24/05/10,False,4720,423,465,335,29.1,
2024,6,3,24/08/08,False,4846,321,345,172,15.0,
2024,9,3,24/11/12,False,4505,71,32,21,1.8,
2024,12,12,24/02/13,True,19250,1450,1387,840,72.9,36.47
