year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2012,11,12,,False,351,,12,10,5047.1,0.0
2013,11,12,,False,662,,34,21,10535.0,0.0
2014,11,12,,False,1190,,82,51,6411.3,0.0
2015,10,11,,False,1870,,104,41,5136.8,0.0
2016,10,12,,False,4535,456,433,104,130.8,0.0
2017,10,12,,False,5612,627,637,218,273.7,0.0
2018,10,12,18/12/14,False,6971,775,777,455,27.9,4.5
2019,4,3,19/06/14,False,2249,252,253,158,8.1,
2019,7,3,19/09/13,False,2324,244,248,140,7.2,
2019,10,3,19/12/13,False,2395,213,220,30,1.5,
2019,10,12,18/12/14,True,8630,865,870,500,,5.0
2019,10,12,19/03/14,True,8630,865,870,500,,6.25
2019,10,12,19/10/16,True,8630,865,870,500,,7.5
2019,10,12,19/12/13,False,9052,1006,1023,524,26.8,7.5
2020,1,3,20/03/16,False,2808,305,310,183,9.3,
2020,4,3,20/06/12,False,2493,-13,8,-12,-0.6,
2020,7,3,20/09/14,False,2671,13,42,11,0.6,
2020,10,3,20/12/15,False,3010,156,152,-70,-3.6,
2020,10,12,19/12/13,True,11825,1185,1200,640,,7.5
2020,10,12,20/06/05,True,10880,569,616,132,,5.0
2020,10,12,20/12/15,False,10982,461,512,112,5.7,5.0
2021,1,3,21/03/12,False,3362,254,261,169,8.5,
2021,4,3,21/06/14,False,2941,52,292,186,9.4,
2021,7,3,21/09/14,False,3456,354,707,507,25.5,
2021,10,3,21/12/15,False,3715,276,488,214,10.8,
2021,10,12,20/12/15,True,15150,1080,1130,590,,7.5
2021,10,12,21/09/08,True,13730,930,1480,790,,7.5
2021,10,12,21/10/14,True,13730,930,1480,790,,10.0
2021,10,12,21/12/02,True,13470,930,1740,1030,,10.0
2021,10,12,21/12/15,False,13474,936,1748,1076,54.1,10.0
2022,1,3,22/03/14,False,3990,469,816,542,27.3,
2022,4,3,22/06/14,False,3901,304,381,274,13.8,
2022,7,3,22/09/14,False,4329,349,608,418,21.0,
2022,10,3,22/12/15,False,4795,449,637,304,15.3,
2022,10,12,21/12/15,True,17000,1700,2000,1280,,12.5
2022,10,12,22/10/17,True,17000,1700,2000,1280,,13.5
2022,10,12,22/12/15,False,17015,1571,2442,1538,77.2,13.5
2023,1,3,23/03/15,False,5206,533,547,379,19.1,
2023,4,3,23/06/14,False,5523,488,504,347,17.4,
2023,7,3,23/09/14,False,5903,577,601,403,20.2,
2023,10,3,23/12/15,False,6350,754,772,468,23.5,
2023,10,12,22/12/15,True,20500,2050,2080,1380,,15.0
2023,10,12,23/12/15,False,22982,2352,2424,1597,80.1,16.5
2024,1,3,24/03/15,False,6810,908,921,620,31.1,
2024,4,3,24/06/14,False,6742,637,673,434,21.8,
2024,7,3,24/09/13,False,7040,520,526,331,16.6,
2024,10,3,24/12/13,False,7880,844,852,490,24.6,
2024,10,12,23/12/15,True,27600,2700,2740,1750,87.7,18.0
2024,10,12,24/06/14,True,28500,3000,3060,1960,98.2,18
2024,10,12,24/12/13,False,28472,2909,2972,1875,94.0,18
2025,10,12,24/12/13,True,36000,3600,3620,2200,110.2,22
