year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/04/20,False,10033,1427,1216,266,5.0,2.27
2000,3,12,00/04/24,False,11827,2168,2609,1322,24.5,3.75
2001,3,12,01/04/06,False,14420,2910,2328,-5056,-90.1,2.75
2002,3,12,02/04/03,False,15542,3436,3511,1852,33.3,5.0
2003,3,12,03/04/04,False,14099,2833,2896,1418,24.6,5.0
2004,3,12,04/04/02,False,15043,3108,3208,1786,33.4,20.0
2005,3,12,05/04/04,False,15586,3482,3584,2058,39.9,15.0
2006,3,12,06/04/03,False,16609,3698,3883,2263,43.5,20.0
2007,3,12,07/04/02,False,16185,3289,3465,2005,41.5,20.0
2008,3,12,08/04/03,False,15488,2556,2835,899,18.9,20.0
2009,3,12,09/04/02,False,13412,2241,2387,1243,26.9,10.0
2010,3,12,10/04/02,False,10746,1968,2044,850,19.1,10.0
2011,3,12,11/04/04,False,11750,2365,2466,1312,30.3,10.0
2012,3,12,12/04/02,False,12895,3081,3328,1826,43.6,12.5
2013,3,12,13/04/01,False,15413,3779,4611,2714,66.5,17.5
2014,3,12,14/04/02,False,16394,4020,4042,2527,62.4,18.0
2015,3,12,15/04/06,False,17450,4691,5659,3370,83.9,18.0
2016,3,12,16/04/04,False,19536,6139,4842,3127,78.7,25.0
2017,3,12,17/04/07,False,19585,5523,5634,3766,95.2,26.0
2018,3,12,18/04/06,False,20523,5591,4953,3207,73.5,26.0
2019,3,3,19/04/02,False,5309,1345,2417,1490,32.2,
2019,3,12,18/04/06,True,21500,5700,6000,4000,,26.0
2019,3,12,19/04/02,False,20048,4879,7213,4686,101.4,27.0
2019,6,3,19/07/05,False,5023,1109,987,679,15.0,
2019,9,3,19/10/04,False,5466,1426,2211,1385,30.9,
2019,12,3,20/01/08,False,5338,1427,2301,1575,35.6,
2020,3,3,20/04/07,False,5287,1291,2624,1405,32.1,
2020,3,12,19/04/02,True,20200,4900,5200,3500,,28.0
2020,3,12,20/04/07,False,21114,5253,8123,5044,115.4,28.0
2020,6,3,20/07/03,False,4316,1085,1591,1075,25.7,
2020,9,3,20/10/05,False,4156,958,475,295,7.1,
2020,12,3,21/01/08,False,4050,1051,450,259,6.3,
2021,3,3,21/04/07,False,4567,991,1644,1105,26.9,
2021,3,12,20/04/07,True,,,,,,28.0
2021,3,12,21/01/08,True,16900,4050,3500,2300,,28.0
2021,3,12,21/03/08,True,16900,4050,3500,2300,,29.0
2021,3,12,21/04/07,False,17089,4085,4160,2734,66.5,29.0
2021,6,3,21/07/15,False,4539,1008,1319,906,22.4,
2021,9,3,21/10/13,False,4142,858,1256,862,21.3,
2021,12,3,22/01/12,False,4406,1123,1652,1116,27.6,
2022,3,3,22/04/06,False,4479,838,1524,935,23.2,
2022,3,12,21/04/07,True,18000,4200,4600,3000,,30.0
2022,3,12,22/04/06,False,17566,3827,5751,3819,94.8,35.0
2022,6,3,22/07/04,False,4564,903,3549,2436,63.7,
2022,9,3,22/10/03,False,5048,1176,3095,1923,50.6,
2022,12,3,23/01/06,False,4928,1187,-3652,-2444,-64.4,
2023,3,3,23/04/05,False,5859,1435,2167,1449,38.3,
2023,3,12,22/04/06,True,20000,4800,5150,3400,,40.0
2023,3,12,23/03/15,True,20000,4800,5150,3400,,50.0
2023,3,12,23/04/05,False,20399,4701,5159,3364,89.0,50.0
2023,6,3,23/07/05,False,5251,1192,6222,3872,104.1,
2023,9,3,23/10/04,False,5253,1165,3456,2303,62.0,
2023,12,3,24/01/12,False,5178,1023,265,296,8.0,
2024,3,3,24/04/15,False,4620,559,6251,3828,103.7,
2024,3,12,23/04/05,True,21000,4850,5250,3400,93.4,40.0
2024,3,12,24/04/15,False,20302,3939,16194,10299,278.9,40
2024,6,3,24/07/05,False,4205,466,7685,5079,142.5,
2024,9,3,24/10/17,False,4417,864,-7048,-4536,-127.6,
2024,12,3,25/01/10,False,5091,963,9377,5981,168.2,
2025,3,12,24/04/15,True,22000,4100,,,,40
