year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/06/18,False,571,-300,-427,-442,-87.5,0.0
2000,3,12,00/05/30,False,934,-281,-299,-524,-103.9,0.0
2001,3,12,01/05/30,False,618,-174,-227,-211,-41.0,0.0
2002,3,12,02/05/30,False,512,-285,-326,-323,-42.0,0.0
2003,3,12,03/05/29,False,1275,-45,-52,-56,-5.4,0.0
2004,3,12,04/05/28,False,593,-248,-246,-451,-37.4,0.0
2005,3,12,05/05/27,False,621,-119,-110,69,5.1,0.0
2006,3,12,06/05/26,False,551,-168,-156,-140,-10.1,0.0
2007,3,12,07/05/25,False,1507,-21,-26,-23,-1.6,0.0
2008,3,12,08/05/15,False,1541,28,29,1,0.1,0.0
2009,3,12,09/05/15,False,1270,-41,-18,-238,-13.4,0.0
2010,3,12,10/05/14,False,813,-39,13,21,1.2,0.0
2011,3,12,11/05/13,False,909,13,71,64,3.6,0.0
2012,3,12,12/05/15,False,1005,83,135,125,7.1,0.0
2013,3,12,13/05/15,False,927,45,86,89,5.0,0.0
2014,3,12,14/05/15,False,859,-19,-36,-45,-2.4,0.0
2015,3,12,15/05/14,False,821,-8,-5,-58,-2.8,0.0
2016,3,12,16/05/13,False,1214,-439,-487,-484,-22.7,0.0
2017,3,12,17/05/12,False,1789,99,61,24,1.2,0.0
2018,3,12,18/05/11,False,1889,174,142,167,7.8,0.0
2019,3,3,19/05/10,False,505,7,1,-7,-0.3,
2019,3,12,18/05/11,True,1700,190,180,170,,0.0
2019,3,12,19/05/10,False,1713,189,185,175,8.2,0.0
2019,6,3,19/08/09,False,433,90,87,81,3.8,
2019,9,3,19/11/13,False,437,102,99,70,3.3,
2019,12,3,20/02/13,False,444,90,87,20,0.9,
2020,3,3,20/05/14,False,371,37,36,3,0.1,
2020,3,12,19/05/10,True,1720,280,270,150,,0.0
2020,3,12,20/05/14,False,1685,319,309,174,8.2,0.0
2020,6,3,20/08/12,False,75,-59,-61,-112,-5.2,
2020,9,3,20/11/10,False,145,-71,-72,-58,-2.7,
2020,12,3,21/02/10,False,219,-13,-16,3,0.1,
2021,3,3,21/05/13,False,160,-34,-37,9,0.4,
2021,3,12,20/05/14,True,,,,,,0.0
2021,3,12,21/05/07,True,599,-177,-186,-158,,0.0
2021,3,12,21/05/13,False,599,-177,-186,-158,-7.4,0.0
2021,6,3,21/08/12,False,92,-52,-55,-83,-3.9,
2021,9,3,21/11/10,False,143,-45,-48,-44,-2.1,
2021,12,3,22/02/10,False,265,8,7,107,5.2,
2022,3,3,22/05/12,False,251,-26,-35,-2,-0.1,
2022,3,12,21/05/13,True,,,,,,0.0
2022,3,12,22/05/10,True,751,-115,-131,-22,,0.0
2022,3,12,22/05/12,False,751,-115,-131,-22,-1.0,0.0
2022,6,3,22/08/10,False,299,-8,-8,-10,-0.4,
2022,9,3,22/11/10,False,319,-51,-54,-51,-2.0,
2022,12,3,23/02/09,False,416,15,12,7,0.3,
2023,3,3,23/05/12,False,373,44,43,105,4.0,
2023,3,12,22/05/12,True,1846,231,207,123,,0.0
2023,3,12,23/04/06,True,1400,17,10,84,,0.0
2023,3,12,23/05/12,False,1407,0,-7,51,1.9,0.0
2023,6,3,23/08/10,False,453,-15,-16,-27,-1.0,
2023,9,3,23/11/09,False,450,51,49,19,0.8,
2023,12,3,24/02/08,False,493,73,72,46,1.7,
2024,3,3,24/05/14,False,496,79,78,58,2.2,
2024,3,12,23/05/12,True,2340,310,300,200,,0.0
2024,3,12,23/11/09,True,1860,150,145,60,2.3,0.0
2024,3,12,24/05/14,False,1892,188,183,96,3.6,0
2024,6,3,24/08/09,False,459,42,41,21,0.8,
2024,9,3,24/11/07,False,501,92,91,60,2.3,
2024,12,3,25/02/06,False,543,117,116,73,2.8,
2025,3,12,24/05/14,True,1900,240,235,130,4.9,0
