year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,,False,174,28,27,7,10.1,0.0
2000,3,12,,False,1677,199,187,83,97.7,0.0
2001,3,12,,False,1836,199,185,82,72.1,0.0
2002,3,12,02/11/27,False,2236,204,189,212,92.2,0.0
2003,3,12,03/05/23,False,2773,232,202,544,139.6,0.0
2004,3,12,04/05/21,False,3662,342,312,166,29.2,2.0
2005,3,12,05/05/20,False,4569,296,429,237,27.8,6.0
2006,3,12,06/05/19,False,5759,150,348,158,17.2,6.0
2007,3,12,07/05/18,False,8010,272,222,73,6.4,6.0
2008,3,12,08/05/16,False,9092,272,267,90,7.9,6.0
2009,3,12,09/05/15,False,8832,316,224,-777,-73.4,6.0
2010,3,12,10/05/14,False,9570,251,251,122,11.6,6.0
2011,3,12,11/05/13,False,9792,151,74,-432,-40.8,6.0
2012,3,12,12/05/15,False,9947,224,215,102,9.7,6.0
2013,3,12,13/05/15,False,9923,274,378,114,10.9,6.0
2014,3,12,14/05/15,False,10051,-51,39,-398,-40.1,6.0
2015,3,12,15/05/15,False,12051,186,204,111,9.2,6.0
2016,3,12,16/05/13,False,14129,448,345,312,24.2,6.0
2017,3,12,17/05/15,False,13758,657,703,287,21.2,6.0
2018,3,12,18/05/18,False,13961,486,473,251,15.7,6.0
2019,3,3,19/05/20,False,4417,455,520,332,21.6,
2019,3,12,18/05/18,True,16760,900,800,400,,6.0
2019,3,12,19/05/17,True,15990,270,172,2,,6.0
2019,3,12,19/05/20,False,15990,270,172,2,0.1,6.0
2019,6,3,19/08/14,False,3309,-279,-417,-307,-18.6,
2019,9,3,19/11/14,False,3819,-22,-202,-102,-6.2,
2019,12,3,20/02/14,False,3973,2,65,87,5.3,
2020,3,3,20/05/27,False,3496,-49,-153,-2942,-177.3,
2020,3,12,19/05/20,True,17000,320,180,90,,6.0
2020,3,12,20/02/14,True,,,,,,6.0
2020,3,12,20/05/27,False,14597,-348,-707,-3264,-196.7,0.0
2020,6,3,20/08/14,False,1146,-1052,-1102,-968,-58.2,
2020,9,3,20/11/13,False,2494,-157,117,-278,-16.7,
2020,12,3,21/02/12,False,2512,-208,-99,-148,-8.8,
2021,3,3,21/05/20,False,2612,-107,158,-1687,-98.3,
2021,3,12,20/05/27,True,,,,,,0.0
2021,3,12,21/05/20,False,8764,-1524,-926,-3081,-179.6,0.0
2021,6,3,21/08/13,False,2218,-259,-71,9,0.5,
2021,9,3,21/11/12,False,2083,-359,-164,-172,-8.8,
2021,12,3,22/02/14,False,2840,-7,510,468,24.2,
2022,3,3,22/08/26,False,2895,57,476,-2284,-114.5,
2022,3,12,21/05/20,True,,,,,,0.0
2022,3,12,22/06/17,True,10030,-570,750,-1200,,0.0
2022,3,12,22/08/26,False,10036,-568,751,-1979,-99.2,0.0
2022,6,3,22/09/12,False,2697,-101,-56,-145,-7.0,
2022,9,3,22/11/14,False,3021,-16,47,72,3.5,
2022,12,3,23/02/14,False,3218,-154,-129,-23,-1.1,
2023,3,3,23/05/19,False,3832,311,322,-208,-9.7,
2023,3,12,22/08/26,True,,,,,,0.0
2023,3,12,23/05/19,False,12768,40,184,-304,-14.2,0.0
2023,6,3,23/08/14,False,3405,-5,-45,-76,-3.4,
2023,9,3,23/11/14,False,3562,246,190,79,3.2,
2023,12,3,24/02/14,False,3741,127,155,77,2.8,
2024,3,3,24/05/20,False,3374,380,420,617,21.9,
2024,3,12,23/05/19,True,,,,,,0.0
2024,3,12,24/05/20,False,14082,748,720,697,24.7,0
2024,6,3,24/08/14,False,3280,167,168,140,4.5,
2024,9,3,24/11/14,False,3706,526,574,486,15.6,
2025,3,12,24/05/20,True,,,,,,0
