year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,10,12,,False,1589,,116,83,8.3,0
2021,10,12,,False,2443,,91,48,4.8,0
2022,10,12,,False,3145,458,442,36,3.7,0
2023,10,12,,False,4481,1113,1094,722,48.4,0
2024,1,3,,False,1357,402,401,263,17.6,
2024,4,3,,False,1753,497,491,325,21.8,
2024,7,3,24/09/13,False,1623,292,270,180,12.0,
2024,10,3,24/12/13,False,1940,440,438,314,20.7,
2024,10,12,24/07/23,True,6064,1487,1458,930,58.7,12.63
2024,10,12,24/09/13,True,6500,1590,1560,1027,64.8,20
2024,10,12,24/12/13,False,6673,1631,1600,1082,71.2,20
2025,10,12,24/12/13,True,8150,2010,2000,1320,83.3,21
