year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/06/08,False,1658884,33188,9752,-198557,-413.1,14.0
2000,3,12,00/05/18,False,1727871,51609,28007,9018,18.9,14.0
2001,3,12,01/05/18,False,1909948,51576,38989,9275,19.4,14.0
2002,3,12,02/05/17,False,2060353,42320,36182,-41153,-86.1,14.0
2003,3,12,03/05/16,False,1874802,36297,25823,10111,20.9,10.0
2004,3,12,04/05/18,False,1616127,46300,37631,-4876,-10.0,10.0
2005,3,12,05/05/18,False,1682499,47007,47146,13110,24.4,12.0
2006,3,12,06/05/18,False,1770834,55633,55253,22107,41.6,12.0
2007,3,12,07/05/15,False,1891366,55416,58614,41310,78.6,14.0
2008,3,12,08/05/15,False,1894044,18096,29468,40709,78.3,14.0
2009,3,12,09/05/15,False,1948540,19695,15999,-6296,-12.4,12.0
2010,3,12,10/05/13,False,1637362,-6762,9011,13225,26.1,12.0
2011,3,12,11/05/13,False,1325679,17272,17502,25844,49.7,12.0
2012,3,12,12/05/15,False,1457754,29499,41343,3833,7.4,10.0
2013,3,12,13/05/14,False,1485019,18469,24633,23429,45.1,10.0
2014,3,12,14/05/13,False,1521191,23007,27006,20752,40.0,10.0
2015,3,12,15/05/12,False,1693658,12665,21365,15139,29.2,10.0
2016,3,12,16/05/13,False,1742700,111079,113376,72323,139.3,24.0
2017,3,12,17/05/12,False,1821805,155392,163438,104857,202.0,40.0
2018,3,12,18/05/15,False,1830625,158373,179716,126778,244.3,48.0
2019,3,3,19/05/15,False,569061,46404,50736,27847,53.7,
2019,3,12,18/05/15,True,2000000,108000,117000,82000,,48.0
2019,3,12,18/11/13,True,1960000,120000,134000,97000,,48.0
2019,3,12,19/05/15,False,1974269,142622,162901,109839,211.7,50.0
2019,6,3,19/08/06,False,427211,19424,22751,18922,36.6,
2019,9,3,19/11/12,False,519987,40317,42318,30888,60.0,
2019,12,3,20/02/12,False,490231,25031,29038,19496,37.9,
2020,3,3,20/05/14,False,573322,47215,52538,33936,66.1,
2020,3,12,19/05/15,True,2040000,118500,127000,90000,,50.0
2020,3,12,19/11/12,True,2000000,121000,130000,95000,,50.0
2020,3,12,20/05/14,False,2010751,131987,146645,103242,201.0,50.0
2020,6,3,20/08/06,False,440742,38907,41480,26454,51.6,
2020,9,3,20/11/10,False,471862,33107,37876,25418,49.6,
2020,12,3,21/02/12,False,476319,28390,32116,24625,48.1,
2021,3,3,21/05/14,False,518253,26894,28257,22025,43.2,
2021,3,12,20/05/14,True,1870000,111000,118000,80000,,50.0
2021,3,12,20/11/10,True,1910000,115000,123000,80000,,50.0
2021,3,12,21/05/14,False,1907176,127298,139729,98522,193.1,54.0
2021,6,3,21/08/06,False,453814,26663,30882,22065,43.9,
2021,9,3,21/11/09,False,502305,29781,34576,27810,55.5,
2021,12,3,22/02/10,False,526459,32211,41351,31548,63.1,
2022,3,3,22/05/13,False,597117,34727,45294,22444,45.0,
2022,3,12,21/05/14,True,2010000,104000,114000,80000,,54.0
2022,3,12,21/11/09,True,2050000,109500,120000,86000,,54.0
2022,3,12,22/02/10,True,2080000,117500,144000,95000,,54.0
2022,3,12,22/05/13,False,2079695,123382,152103,103867,208.0,58.0
2022,6,3,22/08/08,False,499632,18876,27690,19650,39.9,
2022,9,3,22/11/10,False,637840,46033,51465,35091,71.3,
2022,12,3,23/02/14,False,615650,28384,42132,27335,55.6,
2023,3,3,23/05/15,False,638457,30233,35444,29713,60.6,
2023,3,12,22/05/13,True,2270000,108000,122000,85000,,58.0
2023,3,12,22/11/10,True,2430000,113000,141000,100000,,58.0
2023,3,12,23/02/14,True,2400000,121000,150000,105000,,62.0
2023,3,12,23/05/15,False,2391579,123526,156731,111789,228.0,70.0
2023,6,3,23/08/09,False,583471,24891,29131,19361,40.0,
2023,9,3,23/11/13,False,722331,41548,43725,30673,63.6,
2023,12,3,24/02/13,False,688824,35676,40010,26574,55.1,
2024,3,3,24/05/14,False,670549,34111,37246,38425,79.8,
2024,3,12,23/05/15,True,2480000,142000,150000,105000,,70.0
2024,3,12,23/11/13,True,2610000,144000,153000,107000,222.4,70.0
2024,3,12,24/05/14,False,2665175,136226,150112,115033,238.8,90
2024,6,3,24/08/06,False,613218,25274,25935,17433,36.6,
2024,9,3,24/11/12,False,708440,22816,23023,17714,37.4,
2025,3,12,24/05/14,True,2780000,132000,137000,105000,218.2,90
2025,3,12,24/11/12,True,2800000,140000,144000,116000,245.7,90
