year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2009,12,12,,False,,,-47,-1021,-2197.3,0.0
2010,12,12,,False,15168,1208,723,501,559.5,0.0
2011,12,12,,False,15317,1772,1598,3503,3899.0,0.0
2012,12,12,,False,15641,2114,2035,815,9.1,0.0
2013,12,12,14/02/13,False,18024,3740,3653,1914,19.2,5.0
2014,12,12,15/02/12,False,18894,4165,4098,2193,21.0,5.0
2015,12,12,16/02/10,False,16824,2514,2493,1251,12.6,6.25
2016,12,12,17/03/31,False,16760,2953,2921,1876,19.7,10.63
2017,12,12,18/02/14,False,18195,3011,2989,1932,21.8,11.0
2018,12,12,19/02/14,False,21285,4115,4105,2656,30.4,12.0
2019,3,3,19/05/10,False,4925,420,423,274,3.1,
2019,6,3,19/08/02,False,6147,1660,1652,1087,12.5,
2019,9,3,19/11/01,False,5768,1478,1448,959,11.0,
2019,12,3,20/02/14,False,5746,967,963,773,8.9,
2019,12,12,19/02/14,True,22000,4500,4500,2800,,13.0
2019,12,12,19/11/01,True,22300,4500,4500,2800,,13.0
2019,12,12,20/02/14,False,22586,4525,4486,3093,35.4,13.0
2020,3,3,20/05/13,False,5279,610,627,413,4.7,
2020,6,3,20/08/07,False,4953,1018,987,653,7.5,
2020,9,3,20/11/04,False,5312,1236,1201,801,9.2,
2020,12,3,21/02/12,False,5618,1271,1005,598,6.8,
2020,12,12,20/02/14,True,22700,4600,4600,3100,,13.2
2020,12,12,20/08/07,True,21300,3900,3900,2700,,13.2
2020,12,12,21/02/12,False,21162,4135,3820,2465,28.2,13.2
2021,3,3,21/05/10,False,5195,672,669,426,4.9,
2021,6,3,21/08/10,False,4742,571,570,369,4.2,
2021,9,3,21/11/08,False,5244,1099,1101,705,8.0,
2021,12,3,22/02/09,False,5471,1053,893,673,7.7,
2021,12,12,21/02/12,True,20100,2400,2400,1550,,7.0
2021,12,12,21/07/28,True,20350,2600,2580,1640,,8.0
2021,12,12,22/02/09,False,20652,3395,3233,2173,24.7,8.7
2022,3,3,22/05/11,False,3254,-737,-646,-570,-6.5,
2022,6,3,22/08/09,False,3266,-661,-812,-539,-6.1,
2022,9,3,22/11/09,False,3547,-465,-456,-324,-3.7,
2022,12,3,23/02/10,False,3766,-1034,-1091,-998,-11.3,
2022,12,12,22/02/09,True,12300,-4800,-4800,-5000,,
2022,12,12,22/06/22,True,12300,-4800,-4800,-5000,,1.0
2022,12,12,22/08/09,True,12700,-4000,-4100,-3200,,1.0
2022,12,12,22/11/09,True,13300,-3200,-3400,-2700,,1.0
2022,12,12,23/02/10,False,13833,-2897,-3005,-2431,-27.5,1.0
2023,3,3,23/05/10,False,3629,-536,-541,-405,-4.6,
2023,6,3,23/08/10,False,3761,-575,-561,-421,-4.8,
2023,9,3,23/11/09,False,3859,-411,-383,-202,-2.3,
2023,12,3,24/02/09,False,4136,-380,-436,-459,-5.2,
2023,12,12,23/02/10,True,15000,-2700,-2800,-2400,,
2023,12,12,23/06/22,True,15000,-2700,-2800,-2400,,1.0
2023,12,12,23/08/10,True,15300,-2200,-2300,-1900,,1.0
2023,12,12,24/02/09,False,15385,-1902,-1921,-1487,-16.8,1.0
2024,3,3,24/05/09,False,4014,-109,-42,-35,-0.4,
2024,6,3,24/08/08,False,4407,65,58,21,0.2,
2024,9,3,24/11/12,False,4537,332,277,175,2.0,
2024,12,3,25/02/07,False,5087,386,252,182,2.0,
2024,12,12,24/02/09,True,17600,50,50,40,0.5,
2024,12,12,24/06/18,True,17600,50,50,40,0.5,2
2024,12,12,24/08/08,True,17600,50,100,90,1.0,2
2024,12,12,24/11/12,True,17800,450,350,125,1.4,2
2024,12,12,25/02/07,False,18045,674,545,343,3.9,2
2025,12,12,25/02/07,True,20100,1500,1500,1000,11.2,4
