year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,,False,10418,517,525,108,228.2,3.47
2000,3,12,,False,15079,860,649,344,722.2,3.47
2001,3,12,01/09/20,False,19755,2236,2039,543,57.0,1.74
2002,3,12,02/05/23,False,23360,1632,1603,1019,61.5,1.74
2003,3,12,03/05/22,False,28145,2905,2723,1086,56.7,3.47
2004,3,12,04/05/17,False,26243,1813,1828,972,51.0,4.17
2005,3,12,05/05/18,False,24377,1378,1382,761,40.2,4.17
2006,3,12,06/05/17,False,29440,1801,1798,897,46.9,8.33
2007,3,12,07/05/15,False,24914,566,565,185,10.0,8.33
2008,3,12,08/05/13,False,23684,1200,1204,582,31.3,8.33
2009,3,12,09/05/12,False,32185,3282,3236,1552,83.5,14.58
2010,3,12,10/05/11,False,28740,1268,1205,-880,-47.4,10.0
2011,3,12,11/05/12,False,26122,2161,2120,1136,61.5,10.0
2012,3,12,12/05/14,False,31776,3564,3438,1930,105.2,17.5
2013,3,12,13/05/14,False,30871,4092,4245,2480,140.0,15.0
2014,3,12,14/05/14,False,33770,3644,3769,2205,125.1,22.5
2015,3,12,15/05/14,False,39208,3924,4067,2671,154.8,20.0
2016,3,12,16/05/13,False,48924,5983,5855,3543,205.3,30.0
2017,3,12,17/05/12,False,50647,5361,5233,2023,117.2,25.0
2018,3,12,18/05/11,False,47283,3342,3237,1887,109.3,25.0
2019,3,3,19/05/13,False,17181,1871,1808,1325,76.7,
2019,3,12,18/05/11,True,48370,3100,3200,3220,,40.0
2019,3,12,18/08/13,True,48500,3800,3990,3680,,40.0
2019,3,12,19/04/25,True,55100,4450,4600,4400,,40.0
2019,3,12,19/05/13,False,55166,4479,4611,4442,257.0,40.0
2019,6,3,19/08/14,False,17764,2988,3012,1765,102.0,
2019,9,3,19/11/13,False,11885,1119,1072,550,31.8,
2019,12,3,20/02/13,False,14757,1828,1910,1249,72.1,
2020,3,3,20/05/13,False,14400,-780,-834,-554,-32.0,
2020,3,12,19/05/13,True,50260,3610,3770,2280,,35.0
2020,3,12,19/08/14,True,53500,4340,4350,2640,,35.0
2020,3,12,20/02/13,True,61000,6810,6900,4240,,35.0
2020,3,12,20/05/01,True,58806,5128,5132,2934,,35.0
2020,3,12,20/05/13,False,58806,5155,5160,3010,173.7,35.0
2020,6,3,20/08/12,False,7825,957,892,299,17.3,
2020,9,3,20/11/13,False,11454,1710,1629,906,52.2,
2020,12,3,21/02/12,False,11271,1360,1258,734,42.2,
2021,3,3,21/05/14,False,9289,-453,-459,-274,-15.8,
2021,3,12,20/05/13,True,,,,,,
2021,3,12,20/11/13,True,39600,3000,2680,1150,,35.0
2021,3,12,21/05/10,True,39830,3570,3320,1650,,35.0
2021,3,12,21/05/14,False,39839,3574,3320,1665,95.8,35.0
2021,6,3,21/08/13,False,8034,797,770,977,56.1,
2021,9,3,21/11/15,False,7578,531,542,277,15.9,
2021,12,3,22/02/14,False,11981,965,972,524,30.1,
2022,3,3,22/05/16,False,11151,586,516,-214,-12.3,
2022,3,12,21/05/14,True,36000,2520,2510,1610,,35.0
2022,3,12,22/03/15,True,36000,2520,2510,1610,,40.0
2022,3,12,22/05/16,False,38744,2879,2800,1564,89.7,40.0
2022,6,3,22/08/15,False,10875,695,805,292,16.9,
2022,9,3,22/11/14,False,11083,83,104,88,5.2,
2022,12,3,23/02/14,False,16487,1588,1675,1019,60.3,
2023,3,3,23/05/15,False,14052,787,795,293,17.4,
2023,3,12,22/05/16,True,40000,2600,2700,1650,,40.0
2023,3,12,22/11/14,True,45000,2600,2700,1650,,40.0
2023,3,12,23/05/15,False,52497,3153,3379,1692,100.6,40.0
2023,6,3,23/08/14,False,9542,-403,-312,-330,-20.0,
2023,9,3,23/11/14,False,13391,419,453,167,10.1,
2023,12,3,24/02/14,False,16783,781,939,524,31.7,
2024,3,3,24/05/15,False,15097,570,697,30,1.8,
2024,3,12,23/05/15,True,47000,2700,2800,1650,,40.0
2024,3,12,24/02/14,True,53000,1700,1900,1000,60.2,40.0
2024,3,12,24/05/15,False,54813,1367,1777,391,23.6,40
2024,6,3,24/08/14,False,17646,879,964,135,8.2,
2024,9,3,24/11/14,False,19589,1065,1044,25,1.5,
2025,3,12,24/05/15,True,60000,1700,1800,350,21.1,40
