year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2013,12,12,,False,2657,,76,-51,-4534.1,2350.0
2014,12,12,,False,2698,,3,-38,-3373.4,0.0
2015,12,12,,False,3241,,169,72,6346.8,3700.0
2016,12,12,,False,3337,,6,-21,-1912.4,0.0
2017,12,12,,False,3880,251,254,144,14403.0,4325.0
2018,12,12,19/02/14,False,4690,672,676,472,45.7,12.5
2019,3,3,19/05/15,False,1174,101,113,75,6.6,
2019,6,3,19/08/14,False,857,-82,-82,-60,-5.3,
2019,9,3,19/11/14,False,1114,114,112,21,1.9,
2019,12,3,20/02/13,False,1626,530,535,393,34.5,
2019,12,12,19/02/14,True,4700,650,649,448,,0.0
2019,12,12,20/02/13,False,4771,663,678,429,37.7,11.5
2020,3,3,20/05/15,False,1214,135,150,100,8.9,
2020,6,3,20/08/11,False,1091,-17,-24,-19,-1.7,
2020,9,3,20/11/12,False,1190,-2,-17,-10,-0.9,
2020,12,3,21/02/09,False,1697,464,466,349,30.7,
2020,12,12,20/02/13,True,5300,800,800,557,,
2020,12,12,21/02/09,False,5192,580,575,420,36.9,12.0
2021,3,3,21/05/13,False,1329,93,99,68,6.0,
2021,6,3,21/08/12,False,1253,-19,-18,-17,-1.5,
2021,9,3,21/11/12,False,1310,2,4,-2,-0.2,
2021,12,3,22/02/10,False,1849,425,429,289,25.4,
2021,12,12,21/02/09,True,6500,1000,1007,693,,0.0
2021,12,12,21/11/12,True,5700,500,510,340,,0.0
2021,12,12,22/02/10,False,5741,501,514,338,29.7,10.0
2022,3,3,22/05/13,False,2224,408,416,236,20.8,
2022,6,3,22/08/12,False,1748,135,140,41,3.6,
2022,9,3,22/11/11,False,1917,136,140,74,6.5,
2022,12,3,23/02/10,False,2026,229,225,205,17.9,
2022,12,12,22/02/10,True,7000,800,800,500,,
2022,12,12,22/11/11,True,8000,1000,1000,600,,
2022,12,12,23/02/10,False,7915,908,921,556,48.7,28.0
2023,3,3,23/05/12,False,2653,480,478,260,22.8,
2023,6,3,23/08/10,False,2338,215,217,146,12.7,
2023,9,3,23/11/10,False,2276,159,157,123,10.7,
2023,12,3,24/02/14,False,2758,397,386,251,21.7,
2023,12,12,23/02/10,True,10000,1200,1200,700,,
2023,12,12,24/02/14,False,10025,1251,1238,780,67.5,41.0
2024,3,3,24/05/14,False,2161,63,72,13,1.1,
2024,6,3,24/08/13,False,2398,45,41,0,0.0,
2024,9,3,24/11/13,False,2189,-16,-95,-122,-10.4,
2024,12,12,24/02/14,True,13000,1620,1570,1000,85.3,
2024,12,12,24/11/13,True,9000,-950,-1030,-870,-74.1,
