year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2020,12,12,,False,1276,,-290,-337,-292.3,0
2021,12,12,,False,1418,-378,-378,-368,-266.6,0
2022,12,12,,False,1647,-389,-394,-371,-225.8,0
2023,3,3,,False,484,-22,-24,-5,-3.4,
2023,6,3,,False,531,12,11,6,5.0,
2023,9,3,,False,496,-3,-7,-4,-2.6,
2023,12,3,,False,545,33,31,80,48.9,
2023,12,3,24/03/26,False,545,33,31,80,48.9,
2023,12,12,24/03/26,False,2056,20,11,77,47.0,0
2024,3,3,24/05/15,False,548,19,2,1,1.0,
2024,6,3,24/08/09,False,615,68,67,44,25.3,
2024,9,3,24/11/12,False,590,45,43,28,15.9,
2024,12,12,24/03/26,True,2444,194,190,263,144.7,0
