year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/21,False,19512,592,49,-25,-4.8,18.75
2000,3,12,00/05/24,False,21575,1524,1181,632,122.5,18.75
2001,3,12,01/05/24,False,25014,1822,1651,836,141.7,18.75
2002,3,12,02/05/23,False,14828,-1670,-1702,-1418,-231.0,0.0
2003,3,12,03/05/22,False,18009,1,-212,-907,-147.9,0.0
2004,3,12,04/05/21,False,17821,652,450,255,41.6,12.5
2005,3,12,05/05/20,False,20176,600,442,182,29.8,18.75
2006,3,12,06/05/12,False,21405,1061,943,581,94.8,22.5
2007,3,12,07/05/11,False,24874,1755,1503,1003,163.6,37.5
2008,3,12,08/05/09,False,27851,1724,1577,1085,177.0,45.0
2009,3,12,09/05/08,False,21109,-535,-620,-1993,-325.1,15.0
2010,3,12,10/05/07,False,15795,46,40,67,11.1,12.5
2011,3,12,11/05/13,False,18204,537,462,225,36.8,25.0
2012,3,12,12/05/11,False,17533,105,139,65,10.7,15.0
2013,3,12,13/05/10,False,16405,-542,-574,-1300,-212.0,0.0
2014,3,12,14/05/09,False,17563,57,93,-713,-116.5,0.0
2015,3,12,15/05/08,False,18903,1050,1072,1189,194.1,0.0
2016,3,12,16/05/10,False,19135,781,799,480,78.5,15.0
2017,3,12,17/05/12,False,19366,1240,1314,936,153.3,25.0
2018,3,12,18/05/10,False,22103,1674,1601,1246,199.3,35.0
2019,3,3,19/05/10,False,5253,201,215,115,16.9,
2019,3,12,18/05/10,True,21500,1700,1700,1300,,30.0
2019,3,12,18/10/26,True,20500,1250,1350,1050,,30.0
2019,3,12,18/11/02,True,20500,1250,1350,1050,,35.0
2019,3,12,19/05/10,False,21047,1131,1260,912,134.4,35.0
2019,6,3,19/07/26,False,5531,306,293,212,31.6,
2019,9,3,19/10/25,False,5571,201,208,146,21.8,
2019,12,3,20/01/31,False,5719,487,522,376,56.0,
2020,3,3,20/05/08,False,5826,364,371,178,26.5,
2020,3,12,19/05/10,True,21000,1200,1200,920,,35.0
2020,3,12,20/05/01,True,22647,1358,1394,912,,35.0
2020,3,12,20/05/08,False,22647,1358,1394,912,135.9,35.0
2020,6,3,20/07/31,False,5113,243,253,171,25.5,
2020,9,3,20/10/29,False,5351,205,206,161,24.0,
2020,12,3,21/02/05,False,6297,660,652,600,89.4,
2021,3,3,21/05/07,False,6238,455,450,557,82.9,
2021,3,12,20/05/08,True,,,,,,
2021,3,12,20/08/21,True,20500,930,900,660,,30.0
2021,3,12,21/02/05,True,22700,1500,1500,1200,,40.0
2021,3,12,21/04/30,True,22900,1550,1550,1450,,40.0
2021,3,12,21/05/07,False,22999,1563,1561,1489,221.7,40.0
2021,6,3,21/07/30,False,6866,643,639,482,71.7,
2021,9,3,21/10/29,False,6848,508,527,366,54.4,
2021,12,3,22/02/04,False,6993,484,538,373,55.5,
2022,3,3,22/05/10,False,6543,377,350,324,48.3,
2022,3,12,21/05/07,True,23000,1650,1600,1350,,45.0
2022,3,12,21/10/29,True,26500,1900,1900,1500,,50.0
2022,3,12,22/02/04,True,27000,2000,2050,1550,,50.0
2022,3,12,22/05/10,False,27250,2012,2054,1545,230.5,50.0
2022,6,3,22/08/01,False,7243,536,638,431,64.7,
2022,9,3,22/10/31,False,7407,402,489,347,52.0,
2022,12,3,23/02/06,False,8040,576,517,433,64.9,
2023,3,3,23/05/09,False,6575,47,161,58,8.7,
2023,3,12,22/05/10,True,28600,2200,2200,1650,,60.0
2023,3,12,23/02/06,True,29400,1800,2000,1600,,60.0
2023,3,12,23/05/09,False,29265,1561,1805,1269,190.0,60.0
2023,6,3,23/07/31,False,6426,132,162,96,14.5,
2023,9,3,23/10/30,False,6594,5,28,-9,-1.4,
2023,12,3,24/02/05,False,6170,103,89,30,4.5,
2024,3,3,24/05/13,False,6054,-80,12,4,0.6,
2024,3,12,23/05/09,True,29000,1700,1700,1250,,70.0
2024,3,12,23/10/30,True,25000,300,350,250,,70.0
2024,3,12,24/02/05,True,25000,300,350,150,22.5,70.0
2024,3,12,24/04/30,True,25200,130,250,75,11.2,70
2024,3,12,24/05/13,False,25244,160,291,121,18.2,70
2024,6,3,24/08/09,False,6506,104,135,47,7.0,
2024,9,3,24/11/08,False,6913,254,229,223,33.4,
2025,3,12,24/05/13,True,25500,600,600,450,67.4,71
