year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/25,False,3202,-502,-497,-1136,-757.3,0.0
2000,3,12,00/05/25,False,5584,581,557,547,365.1,0.0
2001,3,12,01/05/25,False,5254,243,212,188,125.6,0.0
2002,3,12,02/05/23,False,2690,-328,-352,-367,-245.0,0.0
2003,3,12,03/05/26,False,2443,-347,-369,-379,-252.8,0.0
2004,3,12,04/05/26,False,3779,230,204,1900,1267.6,25.0
2005,3,12,05/05/27,False,4820,359,339,219,146.2,25.0
2006,3,12,06/05/26,False,4908,401,437,279,186.4,30.0
2007,3,12,07/05/25,False,7019,422,420,274,183.4,30.0
2008,3,12,08/05/23,False,7224,1101,1103,618,418.1,40.0
2009,3,12,09/05/15,False,6976,522,504,189,130.3,40.0
2010,3,12,10/05/13,False,2897,-451,-447,-442,-318.4,20.0
2011,3,12,11/05/12,False,3132,-262,-252,-248,-182.1,0.0
2012,3,12,12/05/14,False,5355,641,632,691,515.3,40.0
2013,3,12,13/05/14,False,4625,199,208,97,72.6,40.0
2014,3,12,14/05/14,False,3740,-37,24,67,50.1,40.0
2015,3,12,15/05/14,False,5346,235,243,129,96.1,60.0
2016,3,12,16/05/13,False,6497,397,400,222,165.9,40.0
2017,3,12,17/05/12,False,6336,697,715,503,375.3,50.0
2018,3,12,18/05/11,False,7222,821,833,544,406.1,50.0
2019,3,3,19/05/14,False,4919,1294,1307,953,710.5,
2019,3,12,18/05/11,True,7000,520,560,355,,
2019,3,12,18/11/06,True,7700,850,865,625,,80.0
2019,3,12,19/05/14,False,7703,1007,1042,775,577.8,80.0
2019,6,3,19/08/09,False,1863,284,288,199,148.4,
2019,9,3,19/11/14,False,1618,121,121,90,66.8,
2019,12,3,20/02/14,False,1693,180,189,135,99.9,
2020,3,3,20/05/14,False,1550,76,80,-201,-148.7,
2020,3,12,19/05/14,True,7000,680,710,490,,
2020,3,12,20/02/14,True,7000,680,710,490,,80.0
2020,3,12,20/05/07,True,6724,661,678,223,,80.0
2020,3,12,20/05/14,False,6724,661,678,223,165.0,80.0
2020,6,3,20/08/17,False,652,-66,-23,-26,-19.3,
2020,9,3,20/11/13,False,797,13,44,29,26.0,
2020,12,3,21/02/15,False,1288,53,80,39,29.1,
2021,3,3,21/05/14,False,801,-81,-15,-39,-35.9,
2021,3,12,20/05/14,True,,,,,,
2021,3,12,20/11/05,True,3850,-10,90,55,,
2021,3,12,21/05/07,True,3538,-81,86,3,,50.0
2021,3,12,21/05/14,False,3538,-81,86,3,2.8,50.0
2021,6,3,21/08/10,False,965,-11,17,14,10.8,
2021,9,3,21/11/12,False,1101,-111,-86,-99,-72.4,
2021,12,3,22/02/10,False,1198,125,149,114,83.9,
2022,3,3,22/05/12,False,1674,182,202,194,140.1,
2022,3,12,21/05/14,True,,,,,,
2022,3,12,21/11/08,True,4650,20,100,50,,
2022,3,12,22/02/10,True,4650,20,100,50,,50.0
2022,3,12,22/05/09,True,4938,185,282,223,,60.0
2022,3,12,22/05/12,False,4938,185,282,223,161.1,60.0
2022,6,3,22/08/10,False,1422,179,197,144,103.6,
2022,9,3,22/11/11,False,1386,50,52,12,8.6,
2022,12,3,23/02/14,False,1862,257,260,193,138.3,
2023,3,3,23/05/12,False,1767,256,259,334,239.7,
2023,3,12,22/05/12,True,5050,175,260,185,,50.0
2023,3,12,22/11/04,True,6700,579,600,385,,50.0
2023,3,12,23/05/09,True,6437,742,768,683,,80.0
2023,3,12,23/05/12,False,6437,742,768,683,490.1,80.0
2023,6,3,23/08/10,False,1763,150,153,96,69.4,
2023,9,3,23/11/10,False,2507,515,521,356,256.1,
2023,12,3,24/02/09,False,1946,228,235,160,114.7,
2024,3,3,24/05/10,False,2627,539,523,453,324.4,
2024,3,12,23/05/12,True,7456,1177,1187,844,,80.0
2024,3,12,23/11/06,True,8980,1648,1667,1148,818.6,130.0
2024,3,12,24/05/10,False,8843,1432,1432,1065,762.7,130
2024,6,3,24/08/09,False,2426,702,689,473,334.5,
2024,9,3,24/11/12,False,2126,385,433,291,205.1,
2024,12,3,25/02/07,False,1892,17,41,27,19.1,
2025,3,12,24/05/10,True,7266,824,802,561,396.1,90
2025,3,12,24/11/01,True,7266,824,802,561,392.9,105
