year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/05/20,False,28867,-25,-217,-210,-175.0,0.0
2000,3,12,00/06/14,False,34370,571,507,461,384.4,50.0
2001,3,12,01/06/08,False,33614,346,235,-15,-13.3,50.0
2002,3,12,02/06/07,False,28876,-277,-396,-151,-129.2,0.0
2003,3,12,03/05/30,False,25400,-1318,-1521,-2323,-1963.0,0.0
2004,3,12,04/05/21,False,25559,483,258,139,87.1,75.0
2005,3,12,05/05/20,False,27925,1303,1043,233,169.7,50.0
2006,3,12,06/05/19,False,29878,588,441,223,133.8,100.0
2007,3,12,07/05/18,False,29218,1365,1240,470,398.1,100.0
2008,3,12,08/05/16,False,31967,1411,1345,799,672.5,100.0
2009,3,12,09/05/15,False,27178,447,478,78,66.1,100.0
2010,3,12,10/05/14,False,28462,1243,1196,675,568.4,100.0
2011,3,12,11/05/13,False,26255,426,380,-424,-357.4,100.0
2012,3,12,12/05/11,False,21602,453,314,-125,-106.6,100.0
2013,3,12,13/05/13,False,21281,331,231,73,63.3,100.0
2014,3,12,14/05/20,False,22422,54,-40,-699,-599.1,100.0
2015,3,12,15/05/15,False,21506,727,625,879,753.3,100.0
2016,3,12,16/05/13,False,18143,569,518,380,326.1,100.0
2017,3,12,17/05/12,False,16907,497,469,287,246.5,100.0
2018,3,12,18/05/14,False,18239,632,705,-754,-646.6,100.0
2019,3,3,19/05/14,False,5961,414,337,-28,-24.0,
2019,3,12,18/05/14,True,18000,410,360,240,,100.0
2019,3,12,18/05/29,True,18000,410,360,908,,100.0
2019,3,12,18/11/09,True,18000,510,490,950,,100.0
2019,3,12,19/05/14,False,18830,829,761,950,814.8,150.0
2019,6,3,19/08/08,False,5284,524,548,4126,3536.9,
2019,9,3,19/11/08,False,5455,512,503,480,411.5,
2019,12,3,20/02/12,False,5134,540,561,388,332.6,
2020,3,3,20/05/14,False,5807,436,400,294,252.0,
2020,3,12,19/05/14,True,20700,580,600,4300,,100.0
2020,3,12,19/06/28,True,20700,580,600,3975,,100.0
2020,3,12,19/08/08,True,22800,1450,1490,4700,,100.0
2020,3,12,20/02/12,True,23200,1700,1750,4900,,200.0
2020,3,12,20/05/14,False,21680,2012,2012,5288,4532.9,200.0
2020,6,3,20/08/07,False,5024,436,472,309,265.1,
2020,9,3,20/11/11,False,5033,239,258,99,85.0,
2020,12,3,21/02/10,False,5704,531,532,367,314.7,
2021,3,3,21/05/14,False,5827,573,476,294,252.3,
2021,3,12,20/05/14,True,21000,1150,1050,700,,100.0
2021,3,12,21/05/14,False,21588,1779,1738,1069,917.2,100.0
2021,6,3,21/08/06,False,5366,692,724,499,428.3,
2021,9,3,21/11/11,False,5443,686,693,516,442.7,
2021,12,3,22/02/10,False,5516,720,865,1153,988.7,
2022,3,3,22/05/13,False,6632,736,669,406,348.1,
2022,3,12,21/05/14,True,22100,1250,1300,820,,100.0
2022,3,12,21/08/06,True,22400,2000,2100,1400,,100.0
2022,3,12,22/02/10,True,23000,2800,2970,2700,,200.0
2022,3,12,22/05/13,False,22957,2834,2951,2574,2207.1,200.0
2022,6,3,22/08/08,False,4902,576,619,478,410.1,
2022,9,3,22/11/11,False,5314,533,485,265,227.4,
2022,12,3,23/02/13,False,5945,738,786,543,465.7,
2023,3,3,23/05/12,False,5895,600,605,570,488.8,
2023,3,12,22/05/13,True,23000,2300,2300,1550,,100.0
2023,3,12,23/02/13,True,23000,2300,2300,1550,,200.0
2023,3,12,23/05/12,False,22056,2447,2495,1856,1591.4,200.0
2023,6,3,23/08/09,False,4858,431,512,355,305.1,
2023,9,3,23/11/13,False,5440,530,549,381,326.8,
2023,12,3,24/02/13,False,6643,929,965,686,588.5,
2024,3,3,24/05/14,False,6393,757,741,428,367.1,
2024,3,12,23/05/12,True,21030,1480,1590,1090,,100.0
2024,3,12,23/11/13,True,21030,1480,1590,1090,,150.0
2024,3,12,24/02/13,True,22450,2310,2460,1700,1457.6,270.0
2024,3,12,24/05/14,False,23334,2647,2767,1850,1586.8,270
2024,6,3,24/08/08,False,4485,524,606,507,434.9,
2024,9,3,24/11/13,False,5691,635,667,477,409.1,
2025,3,12,24/05/14,True,21718,2147,2002,1242,1064.9,200
2025,3,12,24/08/08,True,21326,2288,2257,1602,1373.5,200
2025,3,12,24/11/13,True,21326,2288,2257,1602,1373.5,300
