year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2006,3,12,,False,1796,,345,200,3010.7,0.0
2007,3,12,,False,2058,,333,191,2883.4,0.0
2008,3,12,,False,1983,327,328,179,2729.1,0.0
2009,3,12,,False,2118,290,290,156,2410.0,0.0
2010,3,12,,False,2429,510,511,277,4250.7,1250.0
2011,3,12,11/05/13,False,2675,652,640,374,61.5,16.25
2012,3,12,12/05/14,False,2716,610,610,347,53.5,20.0
2013,3,12,13/05/10,False,2655,533,530,314,50.1,20.0
2014,3,12,14/05/12,False,2711,478,477,278,45.6,20.0
2015,3,12,15/05/13,False,2786,444,443,273,52.6,20.0
2016,3,12,16/05/13,False,2920,503,501,316,60.3,20.0
2017,3,12,17/05/12,False,2911,621,620,418,78.0,20.0
2018,3,12,18/05/15,False,2936,503,502,317,58.8,20.0
2019,3,3,19/05/14,False,778,109,109,76,13.9,
2019,3,12,18/05/15,True,3100,532,530,345,,20.0
2019,3,12,19/05/14,False,3035,480,480,291,53.4,20.0
2019,6,3,19/08/09,False,711,117,118,78,14.4,
2019,9,3,19/11/08,False,746,97,97,65,11.9,
2019,12,3,20/02/12,False,720,88,89,52,9.5,
2020,3,3,20/05/29,False,687,37,37,-172,-31.9,
2020,3,12,19/05/14,True,3264,329,329,220,,20.0
2020,3,12,20/05/25,True,2864,339,341,23,,20.0
2020,3,12,20/05/29,False,2864,339,341,23,4.3,20.0
2020,6,3,20/08/12,False,504,-11,-2,-7,-1.4,
2020,9,3,20/11/13,False,506,58,64,32,6.0,
2020,12,3,21/02/10,False,479,96,99,68,12.4,
2021,3,3,21/05/11,False,458,45,45,31,5.6,
2021,3,12,20/05/29,True,,,,,,
2021,3,12,20/08/12,True,2000,135,150,100,,14.0
2021,3,12,21/05/11,False,1947,188,206,124,22.6,14.0
2021,6,3,21/08/06,False,864,42,42,20,3.7,
2021,9,3,21/11/12,False,685,21,21,10,1.8,
2021,12,3,22/02/09,False,571,11,13,4,0.7,
2022,3,3,22/05/11,False,771,64,64,46,8.4,
2022,3,12,21/05/11,True,3338,237,237,131,,14.0
2022,3,12,22/05/11,False,2891,138,140,80,14.6,14.0
2022,6,3,22/08/10,False,770,28,30,24,4.4,
2022,9,3,22/11/09,False,759,35,35,24,4.4,
2022,12,3,23/02/08,False,844,-3,-7,3,0.6,
2023,3,3,23/05/10,False,833,45,46,38,7.3,
2023,3,12,22/05/11,True,3511,180,182,133,,14.0
2023,3,12,23/03/30,True,3200,92,93,83,,14.0
2023,3,12,23/05/10,False,3206,105,104,89,17.0,14.0
2023,6,3,23/08/10,False,999,-42,-41,-41,-8.5,
2023,9,3,23/11/09,False,942,-32,-30,-753,-155.5,
2023,12,3,24/02/08,False,1103,59,60,51,10.5,
2024,3,3,24/05/09,False,994,38,38,7,1.5,
2024,3,12,23/05/10,True,4612,65,70,38,,14.0
2024,3,12,23/11/09,True,,,,,,14.0
2024,3,12,24/05/09,False,4038,23,27,-736,-152.0,14
2024,6,3,24/08/13,False,859,-19,-12,-18,-3.8,
2024,9,3,24/11/12,False,905,9,9,3,0.6,
2025,3,12,24/05/09,True,4327,101,111,73,15.1,14
