year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,3,12,99/04/30,False,1061597,4281,-9604,-12378,-12.8,7.0
2000,3,12,00/05/02,False,1055654,17318,19395,13395,13.9,6.0
2001,3,12,01/05/07,False,1096369,27815,20064,6913,7.2,6.0
2002,3,12,02/05/10,False,1035891,-13221,-106724,-80621,-84.5,6.0
2003,3,12,03/05/09,False,1089804,33178,12905,3009,3.1,6.0
2004,3,12,04/05/07,False,1196418,65926,27036,26963,27.2,7.0
2005,3,12,05/05/09,False,1434788,101923,98703,59010,59.5,11.0
2006,3,12,06/04/27,False,1701969,176453,169073,114290,115.1,18.0
2007,3,12,07/04/26,False,1893343,244741,236491,164638,165.7,31.0
2008,3,12,08/04/30,False,2243023,332850,322210,208793,209.9,42.0
2009,3,12,09/04/27,False,2021743,151948,128782,78797,80.0,40.0
2010,3,12,10/04/27,False,1431564,67035,64979,33559,34.7,16.0
2011,3,12,11/04/27,False,1843127,222929,219809,150752,155.8,38.0
2012,3,12,12/04/26,False,1981763,256343,249609,167041,173.5,42.0
2013,3,12,13/04/25,False,1884991,211602,204603,126321,132.6,48.0
2014,3,12,14/04/25,False,1953657,240495,242056,159518,167.4,58.0
2015,3,12,15/04/27,False,1978676,242062,236074,154009,162.1,58.0
2016,3,12,16/04/27,False,1854964,208577,204881,137426,145.8,58.0
2017,3,12,17/04/27,False,1802989,174097,166469,113381,120.3,58.0
2018,3,12,18/04/26,False,2501107,268503,291807,196410,208.3,84.0
2019,3,3,19/04/26,False,706634,101971,99491,72294,76.6,
2019,3,12,18/04/26,True,2503000,339000,320000,226000,,96.0
2019,3,12,18/10/29,True,2662000,381000,362000,240000,,102.0
2019,3,12,19/04/26,False,2725243,397806,377471,256491,271.8,110.0
2019,6,3,19/07/29,False,609767,74760,66910,47476,50.3,
2019,9,3,19/10/30,False,603718,67222,61302,42586,45.1,
2019,12,3,20/01/31,False,613957,65846,61710,45206,47.9,
2020,3,3,20/05/18,False,617428,42879,33192,18576,19.7,
2020,3,12,19/04/26,True,2617000,337000,317000,215000,,110.0
2020,3,12,19/10/30,True,2472000,279000,257000,180000,,110.0
2020,3,12,20/05/18,False,2444870,250707,223114,153844,162.9,94.0
2020,6,3,20/07/30,False,458731,26919,28497,16251,17.2,
2020,9,3,20/10/28,False,498986,33423,30033,21043,22.3,
2020,12,3,21/01/29,False,555593,47194,44829,28682,30.4,
2021,3,3,21/04/30,False,676202,59792,59416,40261,42.6,
2021,3,12,20/05/18,True,,,,,,
2021,3,12,20/07/30,True,2068000,115000,108000,67000,,36.0
2021,3,12,20/10/28,True,2119000,134000,127000,80000,,43.0
2021,3,12,21/04/30,False,2189512,167328,162775,106237,112.4,55.0
2021,6,3,21/07/30,False,648266,61750,61454,40892,43.3,
2021,9,3,21/10/28,False,643134,74534,75055,52249,55.3,
2021,12,3,22/01/31,False,723277,87479,87806,62361,66.0,
2022,3,3,22/04/28,False,787646,93252,100253,69425,73.5,
2022,3,12,21/04/30,True,2469000,225000,217000,146000,,62.0
2022,3,12,21/10/28,True,2683000,282000,277000,187000,,80.0
2022,3,12,22/04/28,False,2802323,317015,324568,224927,238.0,96.0
2022,6,3,22/07/29,False,763808,93562,112475,80454,85.1,
2022,9,3,22/10/31,False,854927,118072,115284,82114,86.9,
2022,12,3,23/01/31,False,920497,134965,112048,69343,73.4,
2023,3,3,23/04/28,False,1004243,144086,136627,94487,99.9,
2023,3,12,22/04/28,True,3000000,346000,333500,226000,,96.0
2023,3,12,22/10/31,True,3460000,440000,432000,298000,,128.0
2023,3,12,23/04/28,False,3543475,490685,476434,326398,345.2,139.0
2023,6,3,23/07/28,False,899551,147021,148168,105427,111.5,
2023,9,3,23/10/27,False,923443,149955,139852,100121,105.9,
2023,12,3,24/01/30,False,971996,156445,142251,98719,104.4,
2024,3,3,24/04/26,False,1070132,153773,145392,89159,94.3,
2024,3,12,23/04/28,True,3382000,491000,442000,299000,,139.0
2024,3,12,23/10/27,True,3660000,548000,509000,340000,359.4,144.0
2024,3,12,24/04/26,False,3865122,607194,575663,393426,416.0,167
2024,6,3,24/07/29,False,959837,156993,150544,109737,116.5,
2024,9,3,24/10/29,False,1008229,146434,128110,91992,98.5,
2024,12,3,25/01/31,False,989196,162635,149541,108339,116.4,
2025,3,12,24/04/26,True,3861000,557000,518000,347000,366.8,167
2025,3,12,24/10/29,True,3988000,573000,532000,376000,407.4,167
