year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,9,12,00/04/13,False,8340,88,148,57,128.0,50.0
2000,9,12,00/11/22,False,11930,574,507,281,56.1,10.0
2001,9,12,01/11/22,False,11234,120,102,-265,-49.2,7.5
2002,9,12,02/11/22,False,5763,-546,-570,-2083,-386.0,0.0
2003,9,12,03/11/20,False,6725,596,554,414,76.9,5.0
2004,9,12,04/11/24,False,8503,1117,1088,631,117.1,10.0
2005,9,12,05/11/22,False,6623,555,554,88,16.3,10.0
2006,9,12,06/11/14,False,6584,723,726,506,93.1,17.0
2007,9,12,07/11/14,False,7007,790,798,426,77.8,17.0
2008,9,12,08/11/13,False,6158,518,531,150,27.4,17.0
2009,9,12,09/11/13,False,3222,-446,-392,-502,-92.1,0.0
2010,9,12,10/11/12,False,4677,170,197,198,36.3,8.0
2011,9,12,11/11/11,False,8524,682,776,458,83.9,23.0
2012,9,12,12/11/09,False,8338,311,384,-878,-160.8,17.0
2013,9,12,13/11/08,False,5045,-463,-228,-365,-66.9,0.0
2014,9,12,14/11/10,False,10302,289,422,422,77.4,12.0
2015,9,12,15/11/10,False,6161,-271,-136,-114,-20.9,10.0
2016,9,12,16/11/09,False,7918,169,335,261,47.8,15.0
2017,9,12,17/11/10,False,7153,230,337,316,58.0,10.0
2018,9,12,18/11/09,False,7263,415,470,393,72.0,12.0
2019,3,3,19/05/14,False,1954,113,122,141,26.0,
2019,6,3,19/08/08,False,694,-244,-232,-241,-44.2,
2019,9,3,19/11/11,False,1823,344,395,452,83.3,
2019,9,12,18/11/09,True,7300,172,221,170,,10.0
2019,9,12,19/10/28,True,5324,-19,59,100,,10.0
2019,9,12,19/11/11,False,5324,-19,59,100,18.4,10.0
2019,12,3,20/02/12,False,776,-265,-259,-359,-65.9,
2020,3,3,20/05/15,False,1662,115,127,142,26.1,
2020,6,3,20/08/07,False,855,-32,-23,-46,-8.4,
2020,9,3,20/11/11,False,1564,111,136,136,25.1,
2020,9,12,19/11/11,True,6163,159,181,45,,10.0
2020,9,12,20/10/29,True,4857,-71,-19,-127,,10.0
2020,9,12,20/11/11,False,4857,-71,-19,-127,-23.4,10.0
2020,12,3,21/02/10,False,1274,-126,-95,-133,-24.4,
2021,3,3,21/05/14,False,1727,282,339,303,55.7,
2021,6,3,21/08/06,False,1353,114,126,118,21.7,
2021,9,3,21/11/12,False,2174,119,120,89,16.3,
2021,9,12,20/11/11,True,5700,241,305,242,,10.0
2021,9,12,21/10/29,True,6528,389,490,377,,10.0
2021,9,12,21/11/12,False,6528,389,490,377,69.2,15.0
2021,12,3,22/02/09,False,2638,448,474,324,59.5,
2022,3,3,22/05/13,False,1523,163,210,149,27.3,
2022,6,3,22/08/05,False,2025,226,241,163,29.9,
2022,9,3,22/11/11,False,4037,514,537,392,71.8,
2022,9,12,21/11/12,True,8000,530,577,466,,15.0
2022,9,12,22/10/28,True,10223,1351,1462,1028,,15.0
2022,9,12,22/11/11,False,10223,1351,1462,1028,188.3,30.0
2022,12,3,23/02/13,False,2544,269,285,201,36.9,
2023,3,3,23/05/12,False,3723,556,577,390,71.4,
2023,6,3,23/08/08,False,4553,795,780,537,98.4,
2023,9,3,23/11/10,False,5547,844,957,779,142.7,
2023,9,12,22/11/11,True,16000,2200,2300,1600,,40.0
2023,9,12,23/11/10,False,16367,2464,2599,1907,349.4,40.0
2023,12,3,24/02/09,False,4668,815,754,518,94.9,
2024,3,3,24/05/14,False,5502,1000,1019,668,122.4,
2024,6,3,24/08/09,False,2578,525,579,462,84.7,
2024,9,3,24/11/11,False,3334,446,406,289,53.0,
2024,9,12,23/11/10,True,16500,2600,2700,1900,348.0,40.0
2024,9,12,24/11/11,False,16082,2786,2758,1937,354.9,40
2025,9,12,24/11/11,True,10000,1300,1400,1000,183.2,40
