year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
1999,12,12,00/02/21,False,43636,5237,6276,2722,71.2,17.0
2000,12,12,01/02/20,False,41237,4831,5851,3033,80.6,17.0
2001,12,12,02/02/22,False,41740,5326,6288,2667,71.9,20.0
2002,12,12,03/02/20,False,38778,4204,4914,2537,69.8,20.0
2003,12,12,04/02/18,False,39489,4206,5030,2585,71.6,20.0
2004,12,12,05/02/18,False,41596,3943,4927,2719,75.5,23.0
2005,12,12,06/02/20,False,44080,3724,5302,3085,85.1,26.0
2006,12,12,07/02/20,False,46989,3587,5342,3176,88.3,28.0
2007,12,12,08/02/18,False,56529,2926,4612,1801,50.4,28.0
2008,12,12,09/02/16,False,54602,2229,2401,446,12.8,28.0
2009,12,12,10/02/12,False,47815,2665,3301,1743,50.2,28.0
2010,12,12,11/02/10,False,50393,4746,5927,3292,94.8,29.0
2011,12,12,12/02/10,False,51512,5709,7138,4207,121.1,30.0
2012,12,12,13/02/07,False,47818,4634,6293,3530,101.6,30.0
2013,12,12,14/02/07,False,48246,4948,6770,4242,122.1,31.0
2014,12,12,15/02/10,False,47665,4121,6812,4684,134.9,32.0
2015,12,12,16/02/10,False,42780,2169,4398,2785,80.2,32.0
2016,12,12,17/02/09,False,42282,2417,4082,3041,87.6,32.0
2017,12,12,18/02/09,False,42057,1769,3610,2589,74.6,32.0
2018,12,12,19/02/08,False,45725,2008,3730,2670,76.9,32.0
2019,3,3,19/05/08,False,11031,449,725,539,15.5,
2019,6,3,19/08/01,False,9284,-81,430,-598,-17.5,
2019,9,3,19/11/01,False,11624,729,1051,752,21.7,
2019,12,3,20/02/07,False,13289,1248,1699,1143,32.9,
2019,12,12,19/02/08,True,48000,2900,4600,3200,,32.0
2019,12,12,19/07/30,True,46000,2200,3800,1800,,32.0
2019,12,12,20/02/07,False,45228,2345,3905,1836,52.9,32.0
2020,3,3,20/05/14,False,10614,422,683,318,9.2,
2020,6,3,20/08/04,False,9109,37,583,429,12.4,
2020,9,3,20/11/06,False,10264,451,858,680,19.6,
2020,12,3,21/02/05,False,13528,1386,1706,1180,34.0,
2020,12,12,20/02/07,True,45500,2500,4100,2900,,32.0
2020,12,12,21/02/05,False,43515,2296,3830,2607,75.1,32.0
2021,3,3,21/05/12,False,11692,837,1214,844,24.3,
2021,6,3,21/08/03,False,10079,114,651,484,13.9,
2021,9,3,21/11/04,False,10832,498,1030,709,20.4,
2021,12,3,22/02/10,False,12255,770,1246,876,25.2,
2021,12,12,21/02/05,True,45000,2600,4200,2900,,32.0
2021,12,12,21/07/30,True,45700,2800,4400,3100,,36.0
2021,12,12,22/02/10,False,44858,2219,4141,2913,83.9,36.0
2022,3,3,22/05/11,False,11794,381,1012,723,20.8,
2022,6,3,22/08/09,False,11666,563,1216,885,25.5,
2022,9,3,22/11/02,False,12024,872,1372,935,26.9,
2022,12,3,23/02/09,False,14308,1153,1770,1323,38.2,
2022,12,12,22/02/10,True,46000,2400,4300,3100,,36.0
2022,12,12,22/08/09,True,48000,2700,4700,3300,,36.0
2022,12,12,23/02/09,False,49792,2969,5370,3866,111.6,38.0
2023,3,3,23/05/10,False,12534,1004,1468,1036,30.2,
2023,6,3,23/08/10,False,10828,480,1157,808,23.6,
2023,9,3,23/11/07,False,11247,579,1168,836,24.4,
2023,12,3,24/02/08,False,13897,1280,1875,1318,38.6,
2023,12,12,23/02/09,True,53500,3300,5700,4000,,40.0
2023,12,12,23/08/10,True,48000,3200,5400,3900,,40.0
2023,12,12,24/02/08,False,48506,3343,5668,3998,117.1,43.0
2024,3,3,24/05/10,False,10615,423,887,627,18.5,
2024,6,3,24/08/09,False,9619,-235,456,347,10.2,
2024,9,3,24/11/12,False,11491,350,1269,873,25.7,
2024,12,3,25/02/07,False,14398,1207,1880,1292,38.1,
2024,12,12,24/02/08,True,47000,3200,5500,3800,112.0,46.0
2024,12,12,24/08/09,True,45800,1800,4100,2900,85.3,46
2024,12,12,25/02/07,False,46123,1745,4492,3139,92.5,46
2025,12,12,25/02/07,True,47000,2500,5000,3500,102.9,46
