year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2001,1,12,00/03/15,False,3573,924,932,480,72.0,17.0
2002,1,12,01/03/13,False,3587,924,949,544,81.7,17.0
2003,1,12,02/03/12,False,3245,718,729,437,65.7,17.0
2004,1,12,03/03/12,False,2705,495,517,277,41.7,17.0
2005,1,12,04/03/12,False,2686,523,531,312,45.4,27.0
2006,1,12,05/03/15,False,2481,389,396,233,34.3,22.0
2007,1,12,06/03/10,False,2797,554,566,347,51.0,25.0
2008,1,12,07/03/08,False,3004,572,560,328,51.0,30.0
2009,1,12,08/03/14,False,3067,516,544,314,48.8,25.0
2010,1,12,09/03/11,False,3226,563,596,374,58.1,25.0
2011,1,12,10/03/11,False,2914,391,426,248,38.5,25.0
2012,1,12,11/03/10,False,3017,432,463,267,41.5,25.0
2013,1,12,12/03/08,False,3293,362,391,222,34.5,25.0
2014,1,12,13/03/12,False,3320,382,405,238,37.8,25.0
2015,1,12,14/03/11,False,3559,433,458,268,42.6,28.0
2016,1,12,15/03/10,False,3754,506,509,317,50.5,30.0
2017,1,12,16/03/08,False,4001,605,630,399,63.4,32.0
2018,1,12,17/03/07,False,3769,444,467,304,50.4,32.0
2019,1,12,18/03/08,False,3899,290,311,242,41.2,32.0
2019,4,3,19/06/04,False,856,30,38,29,4.9,
2019,7,3,19/09/03,False,1047,108,116,90,15.3,
2019,10,3,19/12/04,False,996,118,119,86,14.6,
2020,1,3,20/03/10,False,1045,121,126,75,12.7,
2020,1,12,19/03/07,False,3909,376,394,277,46.9,32.0
2020,4,3,20/06/04,False,925,85,92,65,11.0,
2020,7,3,20/09/03,False,927,98,99,68,11.5,
2020,10,3,20/12/03,False,944,88,89,64,10.9,
2021,1,3,21/03/09,False,863,16,26,8,1.4,
2021,1,12,19/03/07,True,4300,405,420,265,,32.0
2021,1,12,20/03/10,False,3944,377,399,280,47.4,32.0
2021,1,12,21/03/09,False,3659,287,306,205,35.2,32
2021,4,3,21/06/02,False,937,86,103,72,12.7,
2021,7,3,21/09/02,False,896,-2,12,9,1.6,
2021,10,3,21/12/02,False,992,82,85,58,10.2,
2022,1,3,22/03/10,False,896,63,74,52,9.1,
2022,1,12,20/03/10,True,4000,252,272,189,,32.0
2022,1,12,20/08/26,True,3757,259,274,190,,32.0
2022,1,12,21/03/09,False,3659,287,306,205,35.2,32.0
2022,1,12,22/03/10,False,3721,229,274,191,33.3,32
2022,4,3,22/06/02,False,945,76,87,60,10.6,
2022,7,3,22/09/06,False,945,114,120,85,15.0,
2022,10,3,22/12/06,False,908,78,84,59,10.5,
2023,1,3,23/03/09,False,909,82,83,58,10.4,
2023,1,12,21/03/09,True,3900,240,264,183,,32.0
2023,1,12,22/03/10,False,3721,229,274,191,33.3,32.0
2023,1,12,23/03/09,False,3707,350,374,262,46.8,32
2023,4,3,23/06/06,False,958,107,114,151,27.2,
2023,7,3,23/09/05,False,866,93,99,67,12.1,
2023,10,3,23/12/05,False,923,96,101,72,13.0,
2024,1,3,24/03/12,False,976,103,111,59,10.7,
2024,1,12,22/03/10,True,3900,232,254,176,,32.0
2024,1,12,22/08/29,True,3900,291,313,217,,32.0
2024,1,12,23/03/09,False,3707,350,374,262,46.8,32.0
2024,1,12,24/03/12,False,3723,399,425,349,63.1,35
2024,4,3,24/06/04,False,979,103,106,73,13.2,
2024,7,3,24/09/03,False,1011,116,130,86,15.5,
2024,10,3,24/12/03,False,912,72,74,50,9.1,
2025,1,12,23/03/09,True,4000,242,265,184,,32.0
2025,1,12,23/03/24,True,4000,242,265,241,,32.0
2025,1,12,23/08/29,True,3720,330,353,304,,32.0
2025,1,12,23/12/05,True,3720,330,353,304,,35.0
2025,1,12,24/03/12,False,3723,399,425,349,63.1,35.0
2025,1,12,24/03/12,True,3785,218,236,164,29.5,32
2025,1,12,24/06/04,True,3785,282,300,209,37.7,32
2026,1,12,24/03/12,True,3785,218,236,164,29.5,32.0
