date,open,high,low,close,volume,rs_nikkei,rs_topix,rs
2020/12/18,3190.0,3675.0,3125.0,3670.0,6502100,-1.0,-1.0,-1.0
2020/12/21,4000.0,4020.0,3190.0,3310.0,5511600,-1.0,-1.0,-1.0
2020/12/22,3170.0,3430.0,3030.0,3125.0,2480600,-1.0,-1.0,-1.0
2020/12/23,3265.0,3540.0,3200.0,3345.0,1895000,-1.0,-1.0,-1.0
2020/12/24,3415.0,4030.0,3260.0,3845.0,3646400,-1.0,-1.0,-1.0
2020/12/25,3955.0,4095.0,3235.0,3400.0,3164100,-1.0,-1.0,-1.0
2020/12/28,3500.0,3830.0,3285.0,3740.0,1484300,-1.0,-1.0,-1.0
2020/12/29,3600.0,3930.0,3535.0,3670.0,1841500,-1.0,-1.0,-1.0
2020/12/30,3650.0,3830.0,3590.0,3715.0,748200,-1.0,-1.0,-1.0
2021/01/04,3740.0,3755.0,3540.0,3570.0,787300,-1.0,-1.0,-1.0
2021/01/05,3430.0,3500.0,3190.0,3260.0,1095600,-1.0,-1.0,-1.0
2021/01/06,3330.0,3390.0,3220.0,3300.0,435600,-1.0,-1.0,-1.0
2021/01/07,3300.0,3475.0,3265.0,3320.0,611700,-1.0,-1.0,-1.0
2021/01/08,3435.0,3640.0,3335.0,3365.0,2217400,-1.0,-1.0,-1.0
2021/01/12,3365.0,3465.0,3330.0,3330.0,406100,-1.0,-1.0,-1.0
2021/01/13,3360.0,3665.0,3350.0,3565.0,1470400,-1.0,-1.0,-1.0
2021/01/14,3550.0,3605.0,3405.0,3505.0,500900,-1.0,-1.0,-1.0
2021/01/15,3515.0,3590.0,3415.0,3500.0,484400,-1.0,-1.0,-1.0
2021/01/18,3455.0,3740.0,3455.0,3715.0,638300,-1.0,-1.0,0.5956431052747008
2021/01/19,3855.0,4415.0,3835.0,4355.0,5182200,-1.0,-1.0,0.7541359656686573
2021/01/20,4400.0,4575.0,4110.0,4315.0,3200100,-1.0,-1.0,0.7503651277403744
2021/01/21,4575.0,4745.0,4400.0,4440.0,2668500,-1.0,-1.0,0.7160389076485608
2021/01/22,4330.0,4615.0,4280.0,4430.0,1486100,-1.0,-1.0,0.6534089151127613
2021/01/25,4565.0,4675.0,4485.0,4520.0,908800,-1.0,-1.0,1.4944727007855765
2021/01/26,4555.0,4585.0,4000.0,4000.0,1515400,-1.0,-1.0,1.0426427305121135
2021/01/27,4070.0,4135.0,3800.0,3880.0,1295300,-1.0,-1.0,0.981368021002184
2021/01/28,3735.0,3875.0,3560.0,3560.0,1362800,-1.0,-1.0,0.9336881419262646
2021/01/29,3640.0,3735.0,3325.0,3440.0,1525400,-1.0,-1.0,0.8641511475884088
2021/02/01,3465.0,3810.0,3435.0,3795.0,1062900,-1.0,-1.0,0.9689662598669618
2021/02/02,3800.0,3865.0,3685.0,3865.0,855500,-1.0,-1.0,0.9832214577856656
2021/02/03,3900.0,3920.0,3615.0,3705.0,621300,-1.0,-1.0,0.9028113448185922
2021/02/04,3710.0,3770.0,3545.0,3570.0,445900,-1.0,-1.0,1.0680690668126847
2021/02/05,3640.0,3665.0,3530.0,3650.0,370400,-1.0,-1.0,1.063557609741893
2021/02/08,3665.0,3785.0,3620.0,3660.0,366600,-1.0,-1.0,1.0735973358334965
2021/02/09,3660.0,3670.0,3465.0,3575.0,445900,-1.0,-1.0,1.0512743531168456
2021/02/10,3575.0,3700.0,3510.0,3645.0,275200,-1.0,-1.0,1.0659870452705973
2021/02/12,3590.0,3735.0,3515.0,3715.0,368000,-1.0,-1.0,0.9891821654517843
2021/02/15,4015.0,4330.0,4000.0,4200.0,2075200,-1.0,-1.0,1.0635172034208975
2021/02/16,4165.0,4270.0,3845.0,3900.0,1191500,-1.0,-1.0,0.957702403091415
2021/02/17,3840.0,3870.0,3670.0,3785.0,901000,-1.0,-1.0,0.9331361919601957
2021/02/18,3725.0,3840.0,3505.0,3510.0,919500,-1.0,-1.0,0.5867773244060351
2021/02/19,3550.0,3765.0,3515.0,3730.0,680700,-1.0,-1.0,0.583237635187081
2021/02/22,3750.0,3760.0,3635.0,3670.0,203100,-1.0,-1.0,0.560021163716937
2021/02/24,3625.0,3755.0,3585.0,3585.0,242200,-1.0,-1.0,0.5446946154474495
2021/02/25,3655.0,3720.0,3510.0,3595.0,325300,-1.0,-1.0,0.9016207437004231
2021/02/26,3455.0,3635.0,3435.0,3565.0,518600,-1.0,-1.0,0.9850857341326448
2021/03/01,3600.0,3640.0,3550.0,3590.0,284600,-1.0,-1.0,0.9600581247113347
2021/03/02,3660.0,3940.0,3620.0,3940.0,649900,-1.0,-1.0,1.0572811978634942
2021/03/03,3870.0,4070.0,3835.0,3910.0,623500,-1.0,-1.0,1.0397586397330398
2021/03/04,3840.0,3850.0,3575.0,3705.0,602300,-1.0,-1.0,0.9820973125947371
